property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,built_up_area,study room,servant room,store room,pooja room,others,age_category,furnishing_type,luxury_score,combined_rating,coordinates,latitude,longitude
house,ireo victory valley,sector 67,8.0,22222.0,6,7,3+,3.0,North-East,3600.0,1,1,1,1,0,Moderately Old,Furnished,86,4.12,"28.3859° N, 77.0608° E",28.3859, 77.0608
house,independent,sector 47,5.25,11667.0,9,9,3+,4.0,East,4650.0,0,1,0,0,0,Relatively New,Furnished,84,4.88,"28.4276° N, 77.0492° E",28.4276, 77.0492
house,bestech park view ananda,sector 81,4.35,7937.0,4,4,3,2.0,North,5481.0,0,1,1,0,0,Relatively New,Unfurnished,36,4.12,"28.3867° N, 76.9485° E",28.3867, 76.9485
house,independent,sector 57,3.49,20197.0,4,4,2,3.0,South-East,1728.0,1,1,0,1,0,Moderately Old,Furnished,28,4.0,"28.4232° N, 77.0752° E",28.4232, 77.0752
house,independent,sector 56,2.99,20635.0,4,4,2,2.0,South,1449.0,1,1,0,1,0,Moderately Old,Furnished,28,4.5,"28.4245° N, 77.0991° E",28.4245, 77.0991
house,independent,sector 55,1.64,10123.0,3,3,2,4.0,South,1620.0,1,1,0,0,0,New Property,Furnished,32,4.25,"28.4281° N, 77.1100° E",28.4281, 77.1100
house,unitech palms south city 1,sector 41,9.35,28858.0,10,10,3+,4.0,North-East,7500.0,1,1,0,0,0,Moderately Old,Furnished,43,5.0,"28.4557° N, 77.0632° E",28.4557, 77.0632
house,unitech palms south city 1,sector 41,9.25,28549.0,9,9,3+,4.0,North,5000.0,1,1,1,1,0,Moderately Old,Furnished,40,5.0,"28.4557° N, 77.0632° E",28.4557, 77.0632
house,eros rosewood villas,sector 49,2.8,15556.0,3,3,3,2.0,East,1900.0,0,0,0,1,0,Moderately Old,Unfurnished,44,4.5,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,eros rosewood villas,sector 49,2.5,13514.0,3,3,2,2.0,East,1900.0,0,0,1,1,0,Moderately Old,Unfurnished,35,4.5,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,eros rosewood city,sector 49,4.05,20769.0,3,3,3,2.0,East,2000.0,0,1,1,0,0,Moderately Old,Unfurnished,32,4.5,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,independent,sector 28,8.4,34568.0,4,4,3+,2.0,North-East,2430.0,0,1,1,1,0,Relatively New,Furnished,84,4.75,"28.4728° N, 77.0865° E",28.4728, 77.0865
house,emaar mgf marbella,sector 66,11.0,33951.0,5,6,3+,2.0,North-East,3240.0,1,1,1,1,0,New Property,Furnished,89,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
house,international city by sobha phase 2,sector 109,8.75,24306.0,5,5,3+,3.0,North-East,3600.0,1,1,1,1,0,New Property,Furnished,88,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,independent,sector 26,23.0,25556.0,4,4,3+,2.0,South-West,9000.0,1,1,1,1,0,Relatively New,Furnished,84,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 25,6.5,36111.0,4,4,3+,2.0,North-East,1800.0,1,1,1,1,0,Moderately Old,Unfurnished,34,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,sushant lok 1 builder floors,sector 43,2.45,7756.0,4,4,3+,3.0,West,540.0,1,1,0,1,1,Moderately Old,Semi-Furnished,77,4.88,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 23,5.5,21825.0,8,8,2,3.0,East,2520.0,1,1,0,1,0,Moderately Old,Furnished,47,5.0,"28.5121° N, 77.0478° E",28.5121, 77.0478
house,independent,sector 54,3.51,12342.0,4,4,3,4.0,North,2844.0,0,1,0,0,0,New Property,Unfurnished,40,4.62,"28.4348° N, 77.1089° E",28.4348, 77.1089
house,satya the legend,sector 57,9.25,16577.0,5,5,3+,4.0,North-East,6781.32,1,1,1,1,0,Relatively New,Furnished,95,4.0,"28.4232° N, 77.0752° E",28.4232, 77.0752
house,independent,sector 23,5.65,17706.0,7,7,3+,2.0,West,5000.0,0,1,0,1,0,Moderately Old,Unfurnished,36,4.5,"28.5121° N, 77.0478° E",28.5121, 77.0478
house,independent,sector 43,7.85,29074.0,9,9,3+,3.0,West,2700.0,1,1,0,1,1,Relatively New,Semi-Furnished,28,4.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 26,13.5,29880.0,5,5,3+,2.0,North-East,4518.0,1,1,0,1,1,Relatively New,Semi-Furnished,28,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 26,19.0,42222.0,6,8,3+,3.0,East,4500.0,1,1,1,1,0,Moderately Old,Furnished,63,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 57,3.5,21605.0,4,4,3+,3.0,South,1620.0,0,0,1,0,0,Old Property,Furnished,39,4.0,"28.4232° N, 77.0752° E",28.4232, 77.0752
house,vipul tatvam villa,sector 48,8.25,38194.0,4,4,3+,3.0,North-East,3229.2,0,1,1,0,0,Relatively New,Furnished,96,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,dlf city plots,sector 26,16.0,37780.0,4,4,3,1.0,East,4235.0,1,0,1,1,0,Relatively New,Unfurnished,4,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,suncity township,sector 54,25.0,31110.0,4,4,3+,2.0,North,8036.0,1,1,1,1,0,Moderately Old,Unfurnished,0,4.25,"28.4348° N, 77.1089° E",28.4348, 77.1089
house,ansals palam vihar,sector 2,2.68,17213.0,4,3,2,3.0,North-East,1557.0,0,0,1,0,0,Moderately Old,Furnished,46,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,independent,sector 23,2.7,18621.0,5,5,2,3.0,East,1450.0,0,0,0,0,0,Old Property,Furnished,7,4.5,"28.5121° N, 77.0478° E",28.5121, 77.0478
house,independent,sector 4,2.3,17012.0,4,4,3,2.0,East,1352.0,0,0,0,0,0,Old Property,Furnished,9,5.0,"28.4738° N, 77.0107° E",28.4738, 77.0107
house,bptp pedestal,sector 70,0.92,7751.0,2,3,3+,3.0,North-East,1319.0,0,0,0,0,1,New Property,Unfurnished,91,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
house,bptp astaire gardens,sector 70,1.04,7172.0,3,3,3+,2.0,North-East,1611.0,0,0,0,0,1,Relatively New,Furnished,90,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
house,independent,sector 43,9.85,29642.0,5,5,2,3.0,West,3323.0,1,1,0,1,0,Old Property,Unfurnished,10,4.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 39,15.0,33333.0,5,5,3+,4.0,East,4500.0,0,1,0,0,0,Moderately Old,Furnished,12,4.25,"28.4434° N, 77.0515° E",28.4434, 77.0515
house,bptp astaire gardens,sector 70,1.18,8138.0,3,3,3+,2.0,North-East,1611.0,0,0,0,0,1,Relatively New,Furnished,91,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
house,bptp pedestal,sector 70,0.9,7582.0,2,2,3+,3.0,North-East,1319.0,0,1,0,0,1,New Property,Unfurnished,91,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
house,sushant lok 1 builder floors,sector 43,13.0,48148.0,3,3,3+,4.0,North,2700.0,0,0,0,1,0,New Property,Furnished,4,4.88,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,emaar mgf marbella,sector 66,15.1,18605.0,5,5,3+,3.0,East,8116.0,1,1,1,1,0,New Property,Unfurnished,76,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
house,emaar mgf marbella,sector 66,9.01,16066.0,4,4,3+,3.0,North-East,5608.0,0,1,1,0,0,Relatively New,Unfurnished,75,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
house,independent,sector 46,2.25,2723.0,4,3,3,3.0,North-East,90.0,1,0,0,0,0,Relatively New,Furnished,21,4.25,"28.4374° N, 77.0586° E",28.4374, 77.0586
house,unitech uniworld resorts,sector 33,8.0,11429.0,4,4,3+,2.0,West,7000.0,1,1,1,1,0,Old Property,Unfurnished,51,3.75,"28.4420° N, 77.0207° E",28.4420, 77.0207
house,vipul tatvam villa,sector 48,5.75,22184.0,4,4,2,2.0,West,3013.92,0,1,0,0,0,Moderately Old,Unfurnished,19,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,unitech espace,sector 50,9.8,30247.0,4,4,3,2.0,North-West,3229.2,0,1,0,0,0,Moderately Old,Unfurnished,18,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,independent,sector 2,4.95,20370.0,6,5,3+,3.0,West,2430.0,0,1,0,0,0,Relatively New,Unfurnished,49,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,emaar mgf marbella,sector 66,19.0,31667.0,5,6,3+,3.0,North-East,6667.0,0,1,1,1,0,Relatively New,Furnished,70,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
house,independent,sector 2,4.99,18887.0,4,4,3+,3.0,North,2642.0,0,1,1,1,0,Moderately Old,Unfurnished,30,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,unitech nirvana birch court,sector 50,7.1,31430.0,3,3,3,1.0,East,2259.0,0,1,0,0,0,Moderately Old,Unfurnished,28,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,independent,sector 27,4.25,31481.0,5,5,3+,3.0,East,1733.004,0,1,0,1,0,Relatively New,Furnished,28,4.5,"28.4658° N, 77.0917° E",28.4658, 77.0917
house,independent,sector 43,9.5,42222.0,5,5,3+,2.0,North-East,3229.2,0,1,0,1,0,Relatively New,Furnished,54,4.88,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,bptp visionnaire,sector 70,4.7,18008.0,4,4,3+,3.0,North-East,2610.0,0,0,0,0,1,New Property,Unfurnished,21,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
house,independent,sector 31,4.25,26235.0,5,5,3+,3.0,North-East,2152.8,0,0,1,1,0,Moderately Old,Furnished,24,4.75,"28.4528° N, 77.0498° E",28.4528, 77.0498
house,independent,sector 24,4.5,33333.0,2,8,3+,4.0,East,1722.2399999999998,0,1,1,0,0,Relatively New,Furnished,24,4.5,"28.4939° N, 77.1038° E",28.4939, 77.1038
house,tata primanti,sector 72,8.6,12286.0,4,5,3+,3.0,North-East,7000.0,0,0,0,0,0,Relatively New,Furnished,21,4.62,"28.4225° N, 77.0211° E",28.4225, 77.0211
house,unitech uniworld resorts,sector 33,9.55,19293.0,6,7,3+,2.0,East,4950.0,1,1,1,1,0,Relatively New,Furnished,68,3.75,"28.4420° N, 77.0207° E",28.4420, 77.0207
house,eldeco mansionz,sector 48,4.95,20599.0,7,7,3+,2.0,South,2403.0,1,1,1,1,0,Old Property,Furnished,82,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,unitech uniworld resorts,sector 33,9.5,19333.0,6,6,3+,3.0,North-East,4914.0,0,0,0,0,0,Moderately Old,Furnished,18,3.75,"28.4420° N, 77.0207° E",28.4420, 77.0207
house,eldeco mansionz,sector 48,5.0,21368.0,7,7,3,2.0,North-East,2340.0,0,0,0,0,0,Moderately Old,Furnished,18,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,eldeco mansionz,sector 48,4.75,20299.0,7,7,3,2.0,North-East,2340.0,1,0,0,0,0,Moderately Old,Furnished,14,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,malibu towne,sector 47,1.15,4646.0,3,3,3,2.0,North-East,2475.0,0,0,0,0,0,Old Property,Furnished,14,4.75,"28.4276° N, 77.0492° E",28.4276, 77.0492
house,international city by sobha phase 1,sector 109,6.0,9634.0,4,5,3,2.0,North-East,6228.0,0,0,0,0,0,Moderately Old,Unfurnished,43,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,ansals palam vihar,sector 2,9.0,19231.0,5,5,2,2.0,North,4680.0,1,1,1,1,0,Old Property,Semi-Furnished,70,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,independent,sector 57,3.6,20833.0,4,4,2,2.0,South,1728.0,1,1,1,1,0,Old Property,Unfurnished,70,4.0,"28.4232° N, 77.0752° E",28.4232, 77.0752
house,independent,sector 26,9.0,33333.0,5,5,2,3.0,South-West,2700.0,1,1,1,1,0,Old Property,Semi-Furnished,70,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 43,2.2,6875.0,12,12,3+,6.0,North,3200.0,0,1,0,0,0,New Property,Semi-Furnished,25,4.88,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 4,3.3,14667.0,3,3,2,1.0,North-East,2250.0,0,0,0,0,0,Old Property,Unfurnished,17,5.0,"28.4738° N, 77.0107° E",28.4738, 77.0107
house,independent,sector 5,3.5,14787.0,5,4,2,2.0,North,2367.0,0,0,0,1,1,Old Property,Unfurnished,22,4.25,"28.4794° N, 77.0176° E",28.4794, 77.0176
house,independent,sector 4,2.35,16319.0,4,4,2,2.0,East,1440.0,0,0,0,1,0,Old Property,Unfurnished,26,5.0,"28.4738° N, 77.0107° E",28.4738, 77.0107
house,independent,sector 26,18.25,18250.0,7,9,3+,4.0,East,11111.0,1,1,1,1,0,Relatively New,Furnished,46,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 43,5.3,27390.0,3,9,3+,3.0,East,1935.0,0,1,0,0,0,Moderately Old,Furnished,45,4.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,sushant lok 1 builder floors,sector 43,6.25,30728.0,7,7,3+,3.0,North,2034.0,1,1,1,0,0,Moderately Old,Unfurnished,37,4.88,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,dlf city plots phase 2,sector 25,6.3,35000.0,4,4,3+,2.0,East,1800.0,0,1,1,0,0,Old Property,Unfurnished,50,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,dlf city phase 1,sector 26,5.5,30556.0,4,4,3+,2.0,East,1800.0,0,0,1,1,0,Moderately Old,Unfurnished,28,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 28,11.75,41315.0,4,5,3+,4.0,East,2844.0,1,1,1,0,0,Relatively New,Furnished,33,4.75,"28.4728° N, 77.0865° E",28.4728, 77.0865
house,dlf pink town house,sector 24,1.9,3786.0,10,9,3+,3.0,North,5018.0,0,0,0,0,1,Relatively New,Semi-Furnished,19,4.5,"28.4939° N, 77.1038° E",28.4939, 77.1038
house,vipul tatvam villa,sector 48,6.4,24691.0,3,4,3,2.0,North,2583.36,1,1,1,0,0,Relatively New,Furnished,89,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,central park flower valley,sector 33,1.15,9350.0,2,2,3,2.0,North,1400.0,1,0,0,0,0,Relatively New,Furnished,42,4.25,"28.4420° N, 77.0207° E",28.4420, 77.0207
house,independent,sector 48,5.5,23504.0,4,4,2,2.0,North,2340.0,0,1,0,0,0,Relatively New,Furnished,12,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,rwa sector 46,sector 46,3.5,21605.0,4,4,2,2.0,South-East,1620.0,0,0,0,1,0,Relatively New,Furnished,18,4.25,"28.4374° N, 77.0586° E",28.4374, 77.0586
house,independent,sector 54,3.75,26042.0,4,4,3,3.0,East,1440.0,0,1,0,0,0,Moderately Old,Furnished,5,4.25,"28.4348° N, 77.1089° E",28.4348, 77.1089
house,independent,sector 41,4.25,26235.0,2,9,3+,4.0,North,1620.0,1,1,0,0,0,Moderately Old,Furnished,16,5.0,"28.4557° N, 77.0632° E",28.4557, 77.0632
house,independent,sector 38,4.0,21786.0,6,6,3+,4.0,North-East,1836.0,1,1,0,1,1,Old Property,Furnished,80,4.25,"28.4347° N, 77.0430° E",28.4347, 77.0430
house,arjun marg/ sector- 26 phase- 1/ golf course road,sector 26,31.5,35000.0,7,9,3+,3.0,North-East,9000.0,1,1,1,1,0,Moderately Old,Semi-Furnished,53,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,vatika independent floors,sector 82,1.4,8235.0,3,3,2,3.0,North-West,1700.0,0,0,0,1,0,New Property,Unfurnished,32,4.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
house,vatika signature villas,sector 82,5.0,15432.0,4,4,3+,3.0,East,3240.0,0,1,1,1,0,Relatively New,Unfurnished,18,4.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
house,independent,sector 26,17.0,37627.0,5,5,3+,2.0,North-East,4518.0,1,1,1,1,0,Relatively New,Furnished,67,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,emaar mgf marbella,sector 66,9.0,21251.0,4,4,3+,2.0,South-West,5200.0,0,1,1,1,0,Relatively New,Furnished,71,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
house,sushant lok 1 builder floors,sector 43,1.65,3395.0,4,4,3+,4.0,West,540.0,0,0,0,0,1,Moderately Old,Semi-Furnished,28,4.88,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,the laburnum,sector 43,11.0,27160.0,5,6,3+,3.0,East,3875.04,0,1,0,1,0,New Property,Furnished,96,4.88,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 25,11.0,35530.0,5,5,3+,2.0,East,3096.0,1,1,1,1,0,Relatively New,Unfurnished,19,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,eros rosewood city,sector 49,3.75,22046.0,3,3,1,2.0,South,1701.0,0,0,0,1,0,Old Property,Furnished,2,4.5,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,ansal sushant lok 2,sector 56,3.4,22222.0,6,6,3+,2.0,West,1530.0,0,0,0,0,0,Moderately Old,Furnished,15,4.5,"28.4245° N, 77.0991° E",28.4245, 77.0991
house,independent,sector 26,4.5,33333.0,3,3,2,2.0,West,1350.0,0,0,0,1,0,Old Property,Furnished,38,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 43,5.25,27132.0,4,4,2,2.0,East,1935.0,1,1,0,0,0,Old Property,Furnished,44,4.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 24,6.5,22855.0,4,4,2,2.0,East,2844.0,0,0,0,1,0,Old Property,Unfurnished,22,4.5,"28.4939° N, 77.1038° E",28.4939, 77.1038
house,unitech espace,sector 50,11.0,40741.0,4,4,3+,2.0,North,3885.804,0,1,0,0,0,Moderately Old,Furnished,44,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,unitech espace,sector 50,7.5,34722.0,3,3,2,2.0,West,2594.124,0,1,0,0,0,Moderately Old,Furnished,36,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,independent,sector 25,9.9,29333.0,5,5,2,2.0,South-East,3375.0,0,0,0,1,0,Moderately Old,Furnished,58,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,uppal southend,sector 49,6.75,32328.0,4,4,3,3.0,West,2497.248,0,1,0,0,0,Relatively New,Furnished,11,5.0,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,uppal southend,sector 49,3.75,25562.0,2,6,3+,3.0,East,1754.532,1,0,0,0,0,Moderately Old,Furnished,11,5.0,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,independent,sector 14,6.4,20317.0,6,6,3+,3.0,North,3756.636,0,0,0,0,1,Old Property,Unfurnished,17,4.5,"28.4711° N, 77.0454° E",28.4711, 77.0454
house,independent,sector 14,3.5,18088.0,6,4,2,2.0,West,2303.496,0,0,0,0,1,Old Property,Furnished,13,4.5,"28.4711° N, 77.0454° E",28.4711, 77.0454
house,vatika signature villas,sector 82,4.7,21759.0,3,3,3+,3.0,East,2160.0,0,1,0,0,0,New Property,Unfurnished,14,4.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
house,independent,sector 14,7.5,16600.0,3,3,2,1.0,West,4518.0,1,1,0,1,0,Old Property,Furnished,13,4.5,"28.4711° N, 77.0454° E",28.4711, 77.0454
house,vipul tatvam villa,sector 48,5.5,21219.0,3,6,2,2.0,North,2592.0,0,1,0,0,1,Moderately Old,Furnished,67,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,vipul tatvam villa,sector 48,7.65,19125.0,4,4,3,2.0,North-East,4000.0,1,1,0,0,1,Moderately Old,Unfurnished,28,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,eldeco mansionz,sector 48,5.15,18885.0,5,7,3,2.0,East,3250.728,0,1,0,1,0,Moderately Old,Furnished,90,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,ss aaron ville,sector 49,6.75,15000.0,5,4,2,2.0,North,4500.0,0,0,0,0,1,New Property,Unfurnished,28,5.0,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,independent,sector 25,10.0,37037.0,5,5,3+,3.0,East,9500.0,0,1,0,1,0,Moderately Old,Semi-Furnished,20,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,independent,sector 17,8.5,18814.0,4,4,2,2.0,West,5382.0,1,1,0,1,0,Old Property,Furnished,11,5.0,"28.4791° N, 77.0608° E",28.4791, 77.0608
house,independent,sector 17,9.5,23457.0,8,8,3,3.0,West,5382.0,1,0,0,0,0,Relatively New,Furnished,13,5.0,"28.4791° N, 77.0608° E",28.4791, 77.0608
house,independent,sector 14,5.5,16975.0,5,4,2,2.0,East,3821.22,1,0,0,0,0,Old Property,Unfurnished,13,4.5,"28.4711° N, 77.0454° E",28.4711, 77.0454
house,independent,sector 14,6.46,18889.0,5,5,2,3.0,East,4090.32,1,1,0,1,0,Moderately Old,Furnished,13,4.5,"28.4711° N, 77.0454° E",28.4711, 77.0454
house,godrej meridien,sector 106,5.6,14000.0,5,4,3+,33.0,North-East,4000.0,1,1,1,1,0,New Property,Unfurnished,86,4.3,"28.5007° N, 77.0003° E",28.5007, 77.0003
