property_type,society,sector,price,price_per_sqft,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,built_up_area,study room,servant room,store room,pooja room,others,age_category,furnishing_type,luxury_score,combined_rating
flat,bestech park view residency,sector 2,0.985,6961.0,Super Built up area 1415(131.46 sq.m.),2,2,3,0.0,East,1281.0,0,0,0,0,0,Moderately Old,Unfurnished,55,4.4
flat,bestech park view residency,sector 2,0.562,8633.0,Carpet area: 651 (60.48 sq.m.),1,1,2,6.0,South,723.0,0,0,0,0,0,Moderately Old,Unfurnished,54,4.4
flat,alpha corp gurgaonone,sector 84,2.2,7586.0,Carpet area: 2900 (269.42 sq.m.),4,4,3,10.0,South,3222.0,0,1,0,0,0,Relatively New,Unfurnished,12,4.4
flat,deepak minda,manesar,1.2,4528.0,Carpet area: 2650 (246.19 sq.m.),3,3,3+,6.0,North-West,2944.0,0,1,0,0,0,Moderately Old,Unfurnished,5,4.2
flat,indiabulls centrum park,sector 103,1.33,8581.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3+,8.0,East,1671.0,1,0,0,0,0,Relatively New,Unfurnished,95,4.0
flat,imperia the esfera,sector 37,0.87,5513.0,Super Built up area 1578(146.6 sq.m.),2,3,3+,9.0,North-East,1428.0,1,0,0,0,0,New Property,Unfurnished,23,4.25
flat,ss the leaf,sector 85,1.09,6667.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1638 sq.ft. (152.18 sq.m.)Carpet area: 1635 sq.ft. (151.9 sq.m.),2,2,3,9.0,South-West,1638.0,0,0,1,0,0,Relatively New,Unfurnished,111,4.3
flat,emaar mgf the palm drive,sector 66,3.0,15385.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1720 sq.ft. (159.79 sq.m.)Carpet area: 1620 sq.ft. (150.5 sq.m.),3,3,2,12.0,East,1720.0,0,1,0,0,0,Relatively New,Unfurnished,62,4.8
flat,emaar palm gardens,sector 83,1.75,9211.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3,3,3+,11.0,East,1549.0,0,1,0,0,0,Relatively New,Unfurnished,70,4.4
flat,emaar palm gardens,sector 83,1.75,9211.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3,3,3,6.0,North-West,1549.0,0,1,0,0,0,Relatively New,Furnished,64,4.4
flat,ireo skyon,sector 60,3.8,13571.0,Super Built up area 2800(260.13 sq.m.)Built Up area: 2791 sq.ft. (259.29 sq.m.)Carpet area: 2768 sq.ft. (257.16 sq.m.),4,5,3,15.0,East,2791.0,0,1,0,0,0,Moderately Old,Furnished,84,5.0
flat,dlf the ultima,sector 81,3.5,11686.0,Super Built up area 2995(278.24 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4,5,3+,7.0,North-East,2577.0,0,1,0,0,0,Relatively New,Semi-Furnished,111,4.4
flat,dlf regal gardens,sector 90,1.78,8036.0,Super Built up area 2215(205.78 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4,4,3+,8.0,South,2000.0,0,0,0,0,0,Relatively New,Unfurnished,76,4.5
flat,ss the leaf,sector 85,1.08,6585.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1125 sq.ft. (104.52 sq.m.),2,2,3,8.0,North-East,1200.0,1,1,1,1,0,New Property,Furnished,103,4.3
flat,ss the leaf,sector 85,2.03,7229.0,Super Built up area 2812(261.24 sq.m.)Built Up area: 2225 sq.ft. (206.71 sq.m.)Carpet area: 2175 sq.ft. (202.06 sq.m.),4,4,3+,3.0,North-East,2225.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.3
flat,ss the leaf,sector 85,1.12,6452.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1485 sq.ft. (137.96 sq.m.)Carpet area: 1335 sq.ft. (124.03 sq.m.),2,2,3,10.0,East,1485.0,0,0,0,0,1,Relatively New,Unfurnished,23,4.3
flat,ss the leaf,sector 85,2.0,6579.0,Super Built up area 2812(261.24 sq.m.),4,5,3+,1.0,South-East,2545.0,0,1,1,0,0,Relatively New,Unfurnished,66,4.3
flat,ss the leaf,sector 85,1.04,5974.0,Super Built up area 1741(161.74 sq.m.),2,3,3+,4.0,West,1576.0,0,0,1,0,0,Relatively New,Unfurnished,68,4.3
flat,orris aster court premier,sector 85,1.25,5896.0,Super Built up area 2120(196.95 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,4,2,5.0,North,1900.0,0,1,0,0,0,Relatively New,Furnished,111,4.88
flat,ireo skyon,sector 60,2.05,15185.0,Super Built up area 1524(141.58 sq.m.)Built Up area: 1520 sq.ft. (141.21 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2,3,2,2.0,North-East,1520.0,0,0,1,0,0,Relatively New,Furnished,111,5.0
flat,tata primanti,sector 72,3.19,12152.0,Super Built up area 2625(243.87 sq.m.),4,5,3+,20.0,North,2376.0,0,1,0,0,0,Relatively New,Furnished,98,4.4
flat,tata primanti,sector 72,3.85,13253.0,Super Built up area 2905(269.88 sq.m.),4,5,3+,13.0,North,2629.0,0,1,0,0,0,Relatively New,Furnished,112,4.4
flat,tata primanti,sector 72,3.2,12190.0,Super Built up area 2625(243.87 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2550 sq.ft. (236.9 sq.m.),4,4,3+,8.0,North,2600.0,0,1,0,0,0,Moderately Old,Furnished,108,4.4
flat,antriksh heights,sector 84,0.885,4370.0,Super Built up area 2025(188.13 sq.m.),3,3,3,8.0,North,1833.0,0,0,0,1,0,Relatively New,Unfurnished,48,3.8
flat,antriksh heights,sector 84,0.49,4356.0,Super Built up area 1125(104.52 sq.m.),2,2,2,16.0,East,1018.0,0,0,0,0,0,Relatively New,Unfurnished,44,3.8
flat,shree vardhman victoria,sector 70,1.65,8462.0,Super Built up area 1950(181.16 sq.m.),3,4,3,12.0,North,1765.0,0,1,1,0,0,Relatively New,Unfurnished,45,4.5
flat,bestech park view grand spa,sector 81,2.35,8835.0,Super Built up area 2660(247.12 sq.m.)Carpet area: 2354 sq.ft. (218.69 sq.m.),3,4,3+,10.0,North-West,2511.0,0,1,0,0,0,Relatively New,Unfurnished,66,5.0
flat,bestech park view ananda,sector 81,1.4,7735.0,Super Built up area 1810(168.15 sq.m.)Carpet area: 1180 sq.ft. (109.63 sq.m.),3,3,3+,6.0,North-West,1475.0,0,0,0,0,0,Relatively New,Unfurnished,60,5.0
flat,mapsko royale ville,sector 82,0.97,5419.0,Super Built up area 1790(166.3 sq.m.),3,4,2,16.0,North-West,1620.0,0,1,0,0,0,Relatively New,Unfurnished,59,3.8
flat,the close north,sector 50,2.35,11358.0,Super Built up area 2069(192.22 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,8.0,North-West,1900.0,0,0,0,0,0,Moderately Old,Furnished,23,4.5
flat,bestech park view spa next,sector 67,3.32,12600.0,Super Built up area 2635(244.8 sq.m.),4,5,3+,12.0,West,2385.0,0,1,0,0,0,Moderately Old,Furnished,111,4.7
flat,vatika gurgaon,sector 83,1.25,6313.0,Super Built up area 1980(183.95 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,2,12.0,North,1700.0,0,1,0,0,0,Moderately Old,Unfurnished,63,4.2
flat,m3m merlin,sector 67,2.8,13679.0,Super Built up area 2047(190.17 sq.m.)Carpet area: 1880 sq.ft. (174.66 sq.m.),3,3,3,5.0,North-East,1971.0,0,1,0,0,0,Moderately Old,Semi-Furnished,15,4.2
flat,m3m latitude,sector 65,4.7,19748.0,Super Built up area 2380(221.11 sq.m.)Carpet area: 1231 sq.ft. (114.36 sq.m.),3,3,3+,9.0,North-East,1761.0,0,1,0,1,0,Relatively New,Furnished,22,4.25
flat,emaar gurgaon greens,sector 102,1.3,7879.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1155 sq.ft. (107.3 sq.m.),3,3,3,7.0,North-East,1388.0,0,1,0,0,0,Relatively New,Unfurnished,59,4.6
flat,umang monsoon breeze,sector 78,0.62,5004.0,Super Built up area 1239(115.11 sq.m.)Built Up area: 1115 sq.ft. (103.59 sq.m.)Carpet area: 947 sq.ft. (87.98 sq.m.),2,2,1,7.0,South,1115.0,0,0,1,0,0,Moderately Old,Unfurnished,76,4.25
flat,umang monsoon breeze,sector 78,0.8,4837.0,Super Built up area 1654(153.66 sq.m.)Built Up area: 1472 sq.ft. (136.75 sq.m.)Carpet area: 1310 sq.ft. (121.7 sq.m.),3,2,2,7.0,South,1472.0,0,0,0,1,0,Moderately Old,Unfurnished,74,4.25
flat,emaar palm gardens,sector 83,1.73,9105.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3,3,3,5.0,West,1600.0,0,1,0,0,0,Relatively New,Furnished,111,4.4
flat,bestech spa signature,sector 81,4.45,10595.0,Super Built up area 4200(390.19 sq.m.)Built Up area: 3850 sq.ft. (357.68 sq.m.)Carpet area: 3600 sq.ft. (334.45 sq.m.),4,4,3+,8.0,South-West,3850.0,1,1,0,1,1,Relatively New,Furnished,23,4.12
flat,bestech park view grand spa,sector 81,2.3,8647.0,Super Built up area 2660(247.12 sq.m.)Built Up area: 2280 sq.ft. (211.82 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),3,4,3+,7.0,East,2280.0,0,1,0,0,0,Relatively New,Furnished,23,5.0
flat,dlf the ultima,sector 81,2.2,10461.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1570 sq.ft. (145.86 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3,3,3+,5.0,East,1570.0,1,1,0,1,1,Relatively New,Semi-Furnished,23,4.4
flat,dlf the ultima,sector 81,2.12,10081.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3,3,3+,9.0,South,1650.0,1,1,0,1,1,Relatively New,Semi-Furnished,23,4.4
flat,dlf the ultima,sector 81,2.25,10699.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3,3,3+,11.0,North-East,1600.0,1,1,0,1,1,Relatively New,Semi-Furnished,23,4.4
flat,bestech park view sanskruti,sector 92,1.9,8172.0,Super Built up area 2325(216 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4,4,3+,10.0,West,1920.0,1,1,0,1,1,Relatively New,Unfurnished,23,5.0
flat,bestech spa signature,sector 81,4.4,12571.0,Super Built up area 4200(390.19 sq.m.)Built Up area: 3700 sq.ft. (343.74 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4,4,3+,6.0,South-West,3700.0,1,1,0,1,1,New Property,Semi-Furnished,23,4.12
flat,swarn jayanti cghs,sector 54,1.75,7609.0,Super Built up area 2300(213.68 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4,3,3+,3.0,North-West,1900.0,0,0,0,0,1,Old Property,Furnished,15,4.62
flat,aipl the peaceful homes,sector 70,2.8,11915.0,Super Built up area 2350(218.32 sq.m.)Carpet area: 1322 sq.ft. (122.82 sq.m.),3,4,3,22.0,North-East,1798.0,0,1,0,0,0,Relatively New,Unfurnished,23,4.5
flat,ambience creacions,sector 22,4.63,14984.0,Super Built up area 3090(287.07 sq.m.),3,5,3+,5.0,North-East,2796.0,0,1,0,0,1,New Property,Unfurnished,82,4.5
flat,m3m the marina,sector 68,1.32,8759.0,Super Built up area 1507(140 sq.m.),2,2,3,15.0,North-East,1364.0,1,0,0,0,0,Relatively New,Unfurnished,74,4.0
flat,chd avenue,sector 71,1.16,6655.0,Super Built up area 1743(161.93 sq.m.),3,3,3,5.0,South-West,1577.0,0,1,0,0,0,Moderately Old,Furnished,47,3.4
flat,signature global solera,sector 107,0.27,5521.0,Carpet area: 489 (45.43 sq.m.),2,2,2,0.0,North-East,543.0,0,0,0,0,0,Relatively New,Unfurnished,30,4.0
flat,signature global solera,sector 107,0.2775,5675.0,Carpet area: 489 (45.43 sq.m.),2,2,2,6.0,West,543.0,0,0,0,0,0,Relatively New,Unfurnished,30,4.0
flat,emaar palm heights,sector 77,1.79,8840.0,Super Built up area 2025(188.13 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1548 sq.ft. (143.81 sq.m.),3,3,3,1.0,North-East,1600.0,0,1,0,0,0,New Property,Furnished,23,4.25
flat,emaar mgf palm hills,sector 77,1.55,7949.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1702 sq.ft. (158.12 sq.m.),4,4,3+,2.0,North-East,1800.0,1,1,0,0,0,Relatively New,Semi-Furnished,23,4.6
flat,dlf the skycourt,sector 86,1.55,8035.0,Super Built up area 1929(179.21 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,12.0,North-East,1500.0,0,0,0,0,1,Relatively New,Semi-Furnished,110,5.0
flat,la vida by tata housing,sector 113,3.35,16750.0,Super Built up area 2691(250 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3,4,3+,12.0,North-East,2200.0,1,1,0,0,0,New Property,Unfurnished,111,4.3
flat,emaar mgf the palm drive,sector 66,3.5,16471.0,Super Built up area 2200(204.39 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 2125 sq.ft. (197.42 sq.m.),3,4,3,6.0,North,2150.0,0,1,0,0,0,Relatively New,Unfurnished,50,4.8
flat,parsvnath exotica,sector 53,4.8,16580.0,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,4,3+,8.0,North-East,2500.0,0,1,0,1,1,Relatively New,Furnished,111,3.8
flat,shree arihant apartment,sector 54,1.5,8108.0,Super Built up area 1850(171.87 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3+,4.0,West,1700.0,0,0,0,1,0,Moderately Old,Furnished,42,4.25
flat,la vida by tata housing,sector 113,2.78,10335.0,Super Built up area 2690(249.91 sq.m.)Built Up area: 2350 sq.ft. (218.32 sq.m.)Carpet area: 2170 sq.ft. (201.6 sq.m.),3,4,3+,5.0,North-East,2350.0,0,1,0,0,0,Relatively New,Unfurnished,111,4.3
flat,mahindra aura,sector 110,2.25,9267.0,Super Built up area 2428(225.57 sq.m.)Built Up area: 2350 sq.ft. (218.32 sq.m.)Carpet area: 2050 sq.ft. (190.45 sq.m.),4,4,3+,2.0,South-West,2350.0,0,1,0,0,0,Relatively New,Unfurnished,96,4.3
flat,aipl the peaceful homes,sector 70,2.55,11860.0,Super Built up area 2150(199.74 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.),3,3,3,20.0,North-East,2000.0,0,1,0,1,1,New Property,Furnished,94,4.5
flat,vatika gurgaon,sector 83,1.25,7812.0,Super Built up area 2390(222.04 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),4,4,3,12.0,South-West,1970.0,0,1,0,0,0,Moderately Old,Unfurnished,64,4.2
flat,vatika gurgaon,sector 83,0.85,8947.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,2,18.0,West,1100.0,0,0,0,1,0,Moderately Old,Furnished,77,4.2
flat,krrish provence estate,gwal pahari,5.25,9052.0,Super Built up area 5800(538.84 sq.m.),4,5,3+,2.0,North-East,5249.0,1,1,0,1,0,New Property,Unfurnished,23,4.5
flat,godrej aria,sector 79,1.3,9623.0,Super Built up area 1351(125.51 sq.m.),2,4,2,3.0,East,1223.0,0,0,0,0,0,Relatively New,Unfurnished,42,4.4
flat,sare green parc phase 3,sector 92,0.75,7143.0,Super Built up area 1326(123.19 sq.m.)Built Up area: 1298 sq.ft. (120.59 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),3,2,2,3.0,East,1298.0,0,0,0,0,0,New Property,Unfurnished,66,4.0
flat,ireo victory valley,sector 67,3.65,13529.0,Super Built up area 2698(250.65 sq.m.)Built Up area: 2490 sq.ft. (231.33 sq.m.),3,4,3+,18.0,North,2490.0,0,1,0,1,0,Relatively New,Furnished,51,4.5
flat,dlf new town heights,sector 90,1.65,5684.0,Super Built up area 2727(253.35 sq.m.),4,4,3+,7.0,South,2468.0,0,0,0,0,0,Moderately Old,Unfurnished,67,4.4
flat,dlf new town heights,sector 90,1.25,6477.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3+,17.0,South-East,1700.0,0,1,0,1,0,Relatively New,Unfurnished,40,4.4
flat,dlf new town heights,sector 90,1.42,4865.0,Super Built up area 2364(219.62 sq.m.),4,4,3+,8.0,East,2139.0,0,1,1,0,0,Moderately Old,Unfurnished,29,4.4
flat,dlf regal gardens,sector 90,1.27,5498.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,2.0,South-West,1500.0,0,0,0,0,1,Relatively New,Unfurnished,44,4.5
flat,dlf regal gardens,sector 90,1.65,7449.0,Super Built up area 2215(205.78 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),4,4,3+,8.0,East,1900.0,0,0,0,0,1,Relatively New,Unfurnished,49,4.5
flat,dlf regal gardens,sector 90,1.24,7066.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,9.0,South,1600.0,0,0,0,0,1,Relatively New,Unfurnished,44,4.5
flat,the close north,sector 50,2.7,9982.0,Super Built up area 2605(242.01 sq.m.),3,3,3+,3.0,South,2357.0,0,1,0,0,0,Moderately Old,Unfurnished,73,4.5
flat,bptp terra,sector 37,1.98,9037.0,Super Built up area 2191(203.55 sq.m.),3,3,3+,12.0,North-East,1983.0,1,0,0,0,0,New Property,Furnished,23,4.4
flat,experion windchants,sector 112,2.5,13889.0,Super Built up area 2441(226.78 sq.m.)Built Up area: 1939.03 sq.ft. (180.14 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2,2,3,10.0,East,1939.03,1,0,0,1,0,Relatively New,Furnished,111,4.6
flat,emaar mgf emerald floors premier,sector 65,2.29,13879.0,Carpet area: 1650 (153.29 sq.m.),3,4,3+,2.0,West,1833.0,1,1,0,0,0,Relatively New,Semi-Furnished,112,4.5
flat,m3m merlin,sector 67,2.98,14558.0,Super Built up area 2047(190.17 sq.m.),3,3,3,0.0,North,1852.0,0,0,0,0,1,Relatively New,Furnished,23,4.2
flat,emaar palm gardens,sector 83,1.35,12329.0,Super Built up area 1720(159.79 sq.m.)Carpet area: 1095.3 sq.ft. (101.76 sq.m.),3,3,3,7.0,South-West,1387.0,0,1,0,0,0,Relatively New,Unfurnished,23,4.4
flat,shri banke bihari society,sector 56,1.37,9133.0,Super Built up area 1500(139.35 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,2.0,North-East,1450.0,0,0,0,0,1,Old Property,Unfurnished,111,4.2
flat,kiran residency,sector 56,1.55,7750.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,3,3+,5.0,North,1800.0,0,1,0,1,1,Old Property,Unfurnished,103,4.5
flat,ambience lagoon,sector 24,4.25,13281.0,Super Built up area 3200(297.29 sq.m.)Carpet area: 3156 sq.ft. (293.2 sq.m.),3,4,3+,3.0,North-East,3201.0,0,1,0,1,0,Old Property,Furnished,82,5.0
flat,vatika the seven lamps,sector 82,1.28,6819.0,Super Built up area 1877(174.38 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3,3.0,North,1800.0,1,0,0,0,0,Relatively New,Furnished,102,4.8
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,17287.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1128.09 sq.ft. (104.8 sq.m.),3,3,3,12.0,North-East,1465.0,0,0,1,0,0,New Property,Unfurnished,47,4.4
flat,bestech park view grand spa,sector 81,2.35,8835.0,Super Built up area 2660(247.12 sq.m.)Carpet area: 2356 sq.ft. (218.88 sq.m.),3,4,3+,6.0,North-East,2513.0,0,1,0,0,0,Relatively New,Furnished,64,5.0
flat,m3m golfestate,sector 65,5.0,18519.0,Super Built up area 2979(276.76 sq.m.)Built Up area: 2800 sq.ft. (260.13 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),3,3,3+,28.0,North-East,2800.0,0,1,0,1,0,Relatively New,Furnished,108,5.0
flat,imperia the esfera,sector 37,0.99,5500.0,Super Built up area 1815(168.62 sq.m.),3,3,1,10.0,North-East,1643.0,0,1,0,0,0,New Property,Unfurnished,23,4.25
flat,dlf new town heights,sector 90,1.95,7151.0,Super Built up area 2727(253.35 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4,4,3+,24.0,North-East,2456.0,0,1,1,0,0,Relatively New,Unfurnished,112,4.4
flat,bestech park view grand spa,sector 81,3.3,12222.0,Super Built up area 3470(322.37 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),4,5,3+,4.0,North-East,3070.0,1,1,0,0,0,Relatively New,Furnished,111,5.0
flat,ireo victory valley,sector 67,4.75,13930.0,Super Built up area 3410(316.8 sq.m.)Built Up area: 3200 sq.ft. (297.29 sq.m.)Carpet area: 3100 sq.ft. (288 sq.m.),4,4,3+,0.0,West,3200.0,1,1,1,1,0,Relatively New,Furnished,102,4.5
flat,m3m skywalk,sector 74,1.5,12500.0,Super Built up area 1400(130.06 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,17.0,North-East,1300.0,0,0,1,0,0,Relatively New,Unfurnished,111,4.3
flat,dlf new town heights,sector 90,1.54,6514.0,Super Built up area 2364(219.62 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4,4,3+,12.0,South-West,2200.0,0,1,0,1,0,Moderately Old,Furnished,71,4.4
flat,dlf new town heights,sector 86,1.27,6580.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3,4,3,19.0,South-West,1800.0,0,1,0,1,0,Relatively New,Unfurnished,76,4.4
flat,dlf regal gardens,sector 90,1.17,6709.0,Super Built up area 1744(162.02 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1290 sq.ft. (119.84 sq.m.),3,3,3,15.0,North,1630.0,0,0,0,0,0,Relatively New,Furnished,88,4.5
flat,dlf the primus,sector 82,1.8,13846.0,Super Built up area 1818(168.9 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,10.0,North-East,1545.0,0,1,0,0,0,Relatively New,Semi-Furnished,111,4.6
flat,ansal housing highland park,sector 103,0.8,5878.0,Super Built up area 1361(126.44 sq.m.)Built Up area: 1089 sq.ft. (101.17 sq.m.)Carpet area: 705 sq.ft. (65.5 sq.m.),2,2,3,3.0,East,1089.0,0,0,0,1,0,New Property,Unfurnished,112,4.0
flat,bestech park view city,sector 48,1.76,9910.0,Super Built up area 1776(165 sq.m.)Built Up area: 1576 sq.ft. (146.42 sq.m.)Carpet area: 1476 sq.ft. (137.12 sq.m.),3,3,3+,9.0,South,1576.0,0,1,0,1,0,Moderately Old,Furnished,100,4.7
flat,conscient heritage max,sector 102,2.22,13875.0,Super Built up area 2149(199.65 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,3+,15.0,East,2000.0,1,1,0,0,0,Relatively New,Unfurnished,56,4.9
flat,dlf regency park,sector 28,1.24,12400.0,Super Built up area 1150(106.84 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,3+,19.0,South,1050.0,0,0,0,1,0,Moderately Old,Furnished,100,4.4
flat,godrej,sector 79,1.12,7147.0,Super Built up area 1572(146.04 sq.m.)Built Up area: 1325 sq.ft. (123.1 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,6.0,North-East,1325.0,1,0,0,0,0,Relatively New,Unfurnished,23,4.7
flat,adani m2k oyster grande,sector 102,1.9,14074.0,Super Built up area 1889(175.49 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,4,3,21.0,North-East,1605.0,0,1,0,0,0,Relatively New,Unfurnished,47,4.4
flat,dlf regency park,sector 28,1.35,11739.0,Super Built up area 1150(106.84 sq.m.)Built Up area: 1120 sq.ft. (104.05 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),2,2,2,14.0,East,1120.0,0,0,1,0,0,Old Property,Unfurnished,46,4.4
flat,ats kocoon,sector 109,2.22,10597.0,Super Built up area 2095(194.63 sq.m.),3,3,3,20.0,East,1896.0,0,1,0,0,1,Relatively New,Unfurnished,47,4.8
flat,experion the heartsong,sector 108,0.9,7015.0,Super Built up area 1283(119.19 sq.m.),2,3,3,7.0,East,1161.0,0,1,0,0,1,Relatively New,Unfurnished,44,4.4
flat,ats tourmaline,sector 109,1.75,8140.0,Super Built up area 2150(199.74 sq.m.),3,4,3+,2.0,North,1946.0,0,1,0,0,1,Relatively New,Unfurnished,40,4.6
flat,orris aster court,sector 85,0.6698999999999999,5825.0,Super Built up area 1375(127.74 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),2,2,2,5.0,North-West,1250.0,0,0,0,0,1,Relatively New,Furnished,111,4.88
flat,ireo victory valley,sector 67,2.95,12110.0,Super Built up area 2436(226.31 sq.m.)Built Up area: 2236 sq.ft. (207.73 sq.m.)Carpet area: 2036 sq.ft. (189.15 sq.m.),3,3,3+,14.0,South,2236.0,0,1,0,1,0,Moderately Old,Furnished,102,4.5
flat,pioneer park,sector 61,2.04,14624.0,Super Built up area 1795(166.76 sq.m.)Built Up area: 1595 sq.ft. (148.18 sq.m.)Carpet area: 1395 sq.ft. (129.6 sq.m.),3,3,3+,16.0,South,1595.0,0,1,0,0,0,Moderately Old,Furnished,101,4.2
flat,alpha corp gurgaonone,sector 84,2.24,6523.0,Super Built up area 3434(319.03 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),4,4,3,12.0,West,3165.0,0,1,0,0,0,Relatively New,Unfurnished,14,4.4
