property_type,sector,price,bedRoom,bathroom,balcony,facing,built_up_area,servant room,age_category,furnishing_type,combined_rating,luxury_category,floor_category
house,sector 2,5.6,8,6,3+,South-West,3240.0,1,Moderately Old,Unfurnished,4.75,Low,Low Floor
house,sector 45,17.0,5,8,3+,North-East,4500.0,1,Relatively New,Semi-Furnished,4.5,Medium,Mid Floor
house,sector 112,7.99,4,6,3,South-East,6382.0,1,New Property,Furnished,4.0,Medium,Low Floor
house,sector 49,3.75,2,6,3,East,1467.0,0,Moderately Old,Unfurnished,5.0,Low,Mid Floor
house,sector 48,7.25,3,4,2,South,2592.0,1,Moderately Old,Furnished,4.25,Medium,Low Floor
house,sector 48,8.4,4,5,3+,North,4000.0,1,Moderately Old,Furnished,4.25,Low,Low Floor
house,sector 55,3.55,4,4,3+,East,1449.0,0,Old Property,Furnished,4.25,Low,Low Floor
house,sector 91,2.5,4,4,3+,East,3542.0,1,Moderately Old,Furnished,3.88,Low,Mid Floor
house,sector 86,2.5,4,4,3+,East,3542.0,1,Moderately Old,Furnished,4.75,Medium,Mid Floor
house,sector 111,9.0,5,5,3+,North-East,8000.0,1,Relatively New,Unfurnished,4.2,Medium,Mid Floor
house,sector 40,2.1,3,3,2,North,900.0,0,Moderately Old,Furnished,4.0,Low,Mid Floor
house,sector 14,4.5,5,5,1,East,2778.0,0,Relatively New,Unfurnished,4.5,Low,Low Floor
house,sector 43,6.5,5,4,3+,South-East,2314.26,1,Moderately Old,Furnished,4.0,Low,Mid Floor
house,sector 23,5.0,4,4,2,East,3078.0,0,Old Property,Unfurnished,4.5,Low,Low Floor
house,sector 109,5.5,4,4,3+,North-East,2546.0,1,New Property,Unfurnished,4.25,Low,Low Floor
house,sector 109,5.65,4,4,3+,North-East,5400.0,1,New Property,Furnished,4.25,Low,Low Floor
house,sector 66,8.8,4,4,3+,South-East,2873.988,1,Relatively New,Unfurnished,3.75,Medium,Mid Floor
house,sector 4,3.25,3,3,2,South-East,2250.0,0,Old Property,Unfurnished,5.0,Low,Low Floor
house,sector 4,5.0,3,3,2,North-East,4950.0,0,Old Property,Unfurnished,5.0,Low,Low Floor
house,sector 50,10.45,4,5,2,North,4000.0,1,Moderately Old,Furnished,5.0,Medium,Mid Floor
house,sector 48,19.5,5,6,3,North,8775.0,1,Moderately Old,Furnished,4.25,Medium,Low Floor
house,sector 82,7.5,5,5,3+,East,3240.0,1,Relatively New,Furnished,4.0,Medium,Low Floor
house,sector 4,0.67,3,2,1,South,783.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 109,5.75,4,4,2,South-East,4800.0,1,Relatively New,Unfurnished,4.25,Medium,Mid Floor
house,sector 109,5.7,4,5,3+,East,5400.0,1,Relatively New,Unfurnished,4.25,Medium,Mid Floor
house,sector 9,3.2,3,3,2,East,2367.0,0,Old Property,Furnished,4.0,Low,Low Floor
house,sector 56,11.5,3,13,3+,West,2736.0,1,Relatively New,Furnished,4.5,Low,Mid Floor
house,sector 48,7.69,4,5,3,North-West,3195.0,1,Moderately Old,Furnished,4.25,Medium,Low Floor
house,sector 82,7.0,4,4,3+,North-East,3240.0,1,Relatively New,Furnished,4.0,Low,Low Floor
house,sector 7,1.55,2,2,2,East,1116.0,0,Moderately Old,Furnished,4.0,Low,Low Floor
house,sector 7,3.85,4,4,3,North-West,2628.0,0,Old Property,Unfurnished,4.0,Low,Mid Floor
house,sector 7,2.0,2,2,2,North-West,1440.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 7,3.1,3,3,2,North-West,2250.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 7,2.25,3,3,2,North-West,1440.0,0,Old Property,Furnished,4.0,Low,Low Floor
house,sector 50,7.0,4,4,2,North-East,3400.0,1,Old Property,Unfurnished,5.0,Medium,Mid Floor
house,sector 48,8.5,4,5,3+,North,4000.0,1,Moderately Old,Furnished,4.25,Low,Low Floor
house,sector 66,8.7,4,5,2,East,2873.988,1,New Property,Unfurnished,3.75,Medium,Mid Floor
house,sector 109,12.5,5,6,3,East,4687.0,1,Relatively New,Unfurnished,4.25,Low,Mid Floor
house,sector 109,6.8,4,5,3,North-West,5400.0,1,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 109,9.5,7,6,3,West,3600.0,1,Relatively New,Unfurnished,4.25,Medium,Mid Floor
house,sector 109,7.0,5,6,2,West,5400.0,1,Relatively New,Unfurnished,4.25,Medium,Low Floor
house,sector 109,6.2,5,5,2,South-West,2430.0,1,Relatively New,Unfurnished,4.25,Medium,Low Floor
house,sector 56,3.6,5,5,3+,North-East,1449.0,0,Moderately Old,Unfurnished,4.5,Low,Mid Floor
house,sector 109,5.9,4,5,2,East,2430.0,1,Relatively New,Furnished,4.25,Medium,Low Floor
house,sector 109,5.85,4,5,3+,East,2214.0,1,Relatively New,Furnished,4.25,Low,Low Floor
house,sector 70,4.0,4,4,3+,North-East,6001.0,1,Relatively New,Unfurnished,4.25,Medium,Low Floor
house,sector 70,5.35,4,4,3+,North,6000.0,1,Relatively New,Furnished,4.25,Medium,Mid Floor
house,sector 25,6.6,6,7,3+,East,1800.0,1,Moderately Old,Furnished,5.0,Medium,Low Floor
house,sector 109,6.3,4,5,3+,West,7000.0,0,Relatively New,Furnished,4.25,Medium,Low Floor
house,sector 109,12.0,5,6,3,North-East,7000.0,1,Relatively New,Furnished,4.25,Medium,Low Floor
house,sector 105,0.65,3,2,1,East,720.0,0,Relatively New,Unfurnished,4.0,Low,Low Floor
house,sector 4,0.55,3,3,2,South,1350.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 4,0.85,3,3,1,North,13492.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 4,0.58,2,2,1,West,603.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 4,0.65,1,1,1,South-East,630.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 4,0.61,2,2,2,South-East,549.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 4,0.67,3,3,2,South,684.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 43,5.8,6,6,3,South-West,1935.0,1,Relatively New,Furnished,5.0,Low,Low Floor
house,sector 109,6.0,4,5,3+,North,2430.0,1,Relatively New,Furnished,4.25,Medium,Low Floor
house,sector 57,6.25,9,9,3+,North-East,2660.0,1,New Property,Furnished,4.0,Low,Mid Floor
house,sector 31,3.69,4,4,2,East,1557.0,1,Moderately Old,Furnished,4.75,Low,Low Floor
house,sector 43,2.5,7,7,3,West,8667.0,0,Relatively New,Semi-Furnished,5.0,Low,Mid Floor
house,sector 43,5.5,1,1,0,South-West,1935.0,0,Old Property,Unfurnished,5.0,Low,Low Floor
house,sector 50,15.0,4,4,2,West,4500.0,1,Moderately Old,Unfurnished,5.0,Medium,Low Floor
house,sector 50,6.95,3,3,1,North-East,2160.0,1,Moderately Old,Unfurnished,5.0,Medium,Low Floor
house,sector 2,5.7,5,5,2,North-East,4550.0,0,Old Property,Semi-Furnished,4.75,Medium,Low Floor
house,sector 109,11.3,7,5,3+,East,5166.719999999999,1,Relatively New,Unfurnished,4.25,Low,Mid Floor
house,sector 109,11.25,7,5,3+,North-East,4500.0,1,Relatively New,Unfurnished,4.25,Low,Mid Floor
house,sector 70,4.02,4,4,3+,North-East,5500.0,1,Relatively New,Unfurnished,4.25,Medium,Mid Floor
house,sector 109,5.7,4,4,3+,East,5400.0,1,Relatively New,Unfurnished,4.25,Medium,Mid Floor
house,sector 12,1.0,3,7,3+,North,3750.0,0,Moderately Old,Unfurnished,4.12,Low,Mid Floor
house,sector 7,0.66,3,1,1,East,550.0,0,Relatively New,Unfurnished,4.0,Low,Mid Floor
house,sector 4,0.7,3,2,1,North-East,684.0,0,New Property,Unfurnished,4.25,Low,Low Floor
house,sector 24,1.45,3,3,1,East,4860.0,0,Old Property,Unfurnished,4.5,Low,Low Floor
house,sector 3 phase 3 extension,0.95,4,3,2,East,1070.0,0,Old Property,Unfurnished,3.75,Low,Low Floor
house,sector 9,4.5,9,9,3+,East,3150.0,0,Relatively New,Furnished,4.0,Low,Mid Floor
house,sector 3,0.9,3,1,0,East,1008.0,0,Moderately Old,Unfurnished,4.38,Low,Low Floor
house,sector 41,7.0,7,7,3+,South-West,2475.0,1,Moderately Old,Semi-Furnished,5.0,Medium,Mid Floor
house,sector 56,4.0,4,4,3+,East,1503.0,0,Relatively New,Furnished,4.5,Low,Low Floor
house,sector 7,0.9,2,4,3,North-East,900.0,1,Old Property,Furnished,4.0,Low,Mid Floor
house,sector 24,2.75,7,7,3+,North-East,3000.0,0,Moderately Old,Furnished,4.5,Low,Mid Floor
house,sohna road road,0.5,2,4,3,South-West,725.0,0,Relatively New,Unfurnished,4.25,Low,Mid Floor
house,sector 6,0.5,3,3,2,East,600.0,0,Moderately Old,Unfurnished,4.5,Low,Low Floor
house,sector 105,0.6,3,3,0,East,450.0,0,Moderately Old,Unfurnished,4.0,Low,Mid Floor
house,sector 105,0.35,2,2,1,East,556.0,0,Moderately Old,Unfurnished,3.88,Low,Low Floor
house,sector 26,4.0,4,3,2,East,8829.0,0,Relatively New,Furnished,5.0,Low,Low Floor
house,sector 11,2.2,4,3,2,South,1800.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 7,8.0,4,5,3+,North-East,3600.0,1,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 8,0.82,2,3,3,North,900.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 3,0.9,3,3,0,East,112.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 12,0.7,4,4,1,East,1700.0,0,Moderately Old,Unfurnished,4.0,Low,Low Floor
house,sector 11,0.95,5,3,0,East,1300.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 28,3.5,2,6,3,North,1350.0,0,Relatively New,Unfurnished,4.5,Low,Mid Floor
house,sector 26,6.0,3,5,3+,East,1800.0,0,Old Property,Furnished,5.0,Low,Mid Floor
house,sector 92,2.75,4,4,3+,South-West,5000.0,0,Relatively New,Unfurnished,4.0,Low,Mid Floor
house,sector 76,1.75,4,4,0,North-East,3111.0,0,New Property,Unfurnished,4.3,Low,High Floor
house,sector 72,3.1,5,5,3+,East,3653.0,0,Relatively New,Unfurnished,4.62,Low,High Floor
house,sohna road,0.85,3,2,2,East,1120.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 12,0.9,2,4,0,East,675.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 110,0.34,2,2,2,West,270.0,0,Moderately Old,Unfurnished,4.0,Low,Mid Floor
house,sector 2,5.0,6,6,2,South,3611.0,0,Moderately Old,Unfurnished,4.75,Low,Low Floor
house,sector 14,5.0,3,3,3,South,2250.0,0,Moderately Old,Unfurnished,4.5,Low,Low Floor
house,sector 33,9.5,5,7,3+,East,4071.0,1,Relatively New,Unfurnished,3.75,Low,Low Floor
house,sector 56,7.25,8,8,3+,North-East,2471.0,0,Moderately Old,Furnished,4.5,Low,Low Floor
house,sector 3,1.5,3,3,0,East,210.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 93,1.3,3,2,1,North,1152.0,0,Relatively New,Unfurnished,4.2,Low,Mid Floor
house,sector 5,3.75,5,5,3+,East,3400.0,0,Old Property,Unfurnished,4.25,Low,Mid Floor
house,sector 13,2.25,10,10,2,East,400.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 7,1.15,5,3,2,North-East,1350.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 5,0.8,2,2,1,North-East,900.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 21,1.6,5,5,2,East,120.0,0,Relatively New,Unfurnished,4.25,Low,Mid Floor
house,sector 26,7.0,5,5,2,North-East,1783.0,1,Relatively New,Unfurnished,5.0,Low,Mid Floor
house,sector 9,0.5,3,2,1,East,822.0,0,Old Property,Unfurnished,4.75,Low,Low Floor
house,sector 38,8.0,10,10,3+,North,3735.108,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 21,0.45,3,2,1,East,594.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 13,0.62,6,6,0,East,192.0,0,Old Property,Unfurnished,4.0,Low,Mid Floor
house,sector 6,1.0,6,4,0,East,240.0,0,Moderately Old,Unfurnished,4.0,Low,Mid Floor
house,sector 4,4.12,2,1,3+,East,4635.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 109,1.87,3,4,0,North-East,2150.0,0,Relatively New,Unfurnished,4.25,Low,High Floor
house,sector 3 phase 3 extension,0.85,1,1,0,East,1000.0,0,New Property,Unfurnished,3.75,Low,Low Floor
house,sector 12,0.42,3,3,0,East,567.0,0,New Property,Unfurnished,4.0,Low,Low Floor
house,sector 105,1.2,4,4,1,South-West,900.0,0,Moderately Old,Unfurnished,4.0,Low,Low Floor
house,sector 50,6.5,5,6,0,East,3000.0,0,Moderately Old,Unfurnished,4.75,Low,Low Floor
house,sector 3 phase 3 extension,0.75,2,2,0,East,130.0,0,New Property,Unfurnished,3.75,Low,Low Floor
house,sector 105,1.35,5,3,3,East,3500.0,0,Moderately Old,Unfurnished,3.88,Low,Mid Floor
house,sector 57,4.7,3,3,2,North,2160.0,1,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 9,0.22,2,2,2,East,37.0,0,Old Property,Unfurnished,4.75,Low,Low Floor
house,sector 9,1.25,3,6,3+,East,1431.0,0,Old Property,Unfurnished,4.25,Low,Mid Floor
house,sector 12,1.7,1,1,2,East,2000.0,0,Old Property,Unfurnished,3.88,Low,Low Floor
house,sector 2,6.0,4,4,1,East,3584.412,0,Relatively New,Unfurnished,4.75,Low,Low Floor
house,sector 55,2.8,4,4,0,East,1500.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sohna road,0.075,1,1,0,East,297.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 38,3.5,3,3,2,East,1915.992,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 28,2.58,4,2,2,East,1444.0,0,Relatively New,Unfurnished,4.5,Low,Low Floor
house,sector 63,8.5,4,4,3+,West,3950.0,0,New Property,Unfurnished,4.25,Low,High Floor
house,sector 21,0.6,3,3,2,East,972.0,0,Old Property,Unfurnished,4.25,Low,Mid Floor
house,sector 9,1.1,4,3,1,North-East,1800.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 38,3.5,3,2,2,East,1722.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 56,2.95,2,2,2,North,1000.0,0,Moderately Old,Unfurnished,4.5,Low,Low Floor
house,sector 105,0.7,3,2,2,East,1200.0,0,Moderately Old,Unfurnished,4.0,Low,Low Floor
house,sector 7,1.16,2,4,2,North-East,1102.0,0,Moderately Old,Unfurnished,4.0,Low,Mid Floor
house,sector 25,16.0,6,5,2,East,6000.0,0,Relatively New,Unfurnished,5.0,Low,Mid Floor
house,sector 28,8.95,5,6,3+,East,5000.0,0,Moderately Old,Unfurnished,4.5,Low,Mid Floor
house,sector 43,14.0,9,9,3+,North,3510.0,1,Moderately Old,Unfurnished,4.0,Low,Mid Floor
house,sector 7,1.35,4,5,0,East,330.0,0,Old Property,Unfurnished,4.0,Low,Mid Floor
house,sector 50,13.2,6,6,0,East,4861.0,0,Moderately Old,Unfurnished,5.0,Low,Low Floor
house,sector 12,6.0,9,9,3+,North-West,9000.0,0,Old Property,Unfurnished,4.62,Low,Mid Floor
house,sector 4,1.1,3,4,1,North,990.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 37,2.5,5,5,3+,East,1900.0,0,Relatively New,Unfurnished,4.0,Low,Low Floor
house,sector 7,0.53,2,2,0,East,900.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 7,2.0,2,2,1,East,1800.0,0,Relatively New,Unfurnished,4.75,Low,Low Floor
house,sector 56,8.0,10,10,3+,East,8286.0,1,Relatively New,Semi-Furnished,4.5,Medium,Mid Floor
house,sector 13,0.45,1,1,0,East,936.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 105,0.37,2,2,1,East,450.0,0,Moderately Old,Unfurnished,3.88,Low,Low Floor
house,sector 11,1.35,10,6,3+,East,3500.0,0,Old Property,Unfurnished,4.0,Low,Mid Floor
house,sector 105,0.5,2,2,0,East,100.0,0,Moderately Old,Unfurnished,4.0,Low,Low Floor
house,sector 8,0.62,3,1,0,East,550.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 25,8.0,3,9,2,East,11111.0,0,New Property,Unfurnished,5.0,Low,Mid Floor
house,sector 92,1.8,4,5,0,East,2360.0,0,Relatively New,Unfurnished,4.0,Low,High Floor
house,sector 108,1.7,4,4,3+,North-East,3000.0,0,Relatively New,Unfurnished,4.38,Low,Low Floor
house,sector 3 phase 3 extension,0.55,2,1,0,East,1100.0,0,New Property,Unfurnished,3.75,Low,Low Floor
house,sector 3 phase 3 extension,1.5,6,1,0,East,3000.0,0,New Property,Unfurnished,3.75,Low,Low Floor
house,sector 109,1.55,3,2,0,East,2360.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 4,0.65,4,2,2,East,585.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 8,1.6,4,6,1,East,5022.0,0,Relatively New,Unfurnished,4.25,Low,Mid Floor
house,sector 7,0.95,2,1,1,East,450.0,0,New Property,Unfurnished,4.0,Low,Mid Floor
house,sector 82,3.85,5,6,3+,East,5140.0,0,Relatively New,Unfurnished,5.0,Low,Mid Floor
house,sector 6,0.66,3,2,1,East,612.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 13,1.5,2,2,2,South-West,1426.0,0,Old Property,Unfurnished,4.5,Low,Mid Floor
house,sector 17,1.52,2,2,1,South-East,105.0,0,Old Property,Unfurnished,4.5,Low,Low Floor
house,sector 110,1.0,3,2,2,North,120.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 4,0.85,3,3,0,East,1130.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 7,0.45,3,2,0,East,1000.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 39,5.15,5,5,0,East,3659.76,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 14,6.5,5,5,0,South-West,2500.0,0,Moderately Old,Unfurnished,4.5,Low,Mid Floor
house,sector 17,3.5,2,5,3,East,1440.0,0,Old Property,Unfurnished,5.0,Low,Mid Floor
house,sector 25,13.5,9,9,0,East,7000.0,0,Relatively New,Unfurnished,5.0,Low,Low Floor
house,sector 2,5.7,9,9,3+,North-East,2518.0,0,Moderately Old,Furnished,4.75,Low,Mid Floor
house,sector 43,3.3,1,1,0,North-East,1242.0,0,Under Construction,Unfurnished,5.0,Low,Low Floor
house,sector 7,1.75,4,2,2,East,1575.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 3,0.75,4,2,2,West,1170.0,0,Old Property,Unfurnished,4.38,Low,Low Floor
house,sector 12,3.5,8,8,3+,South-East,4800.0,1,Relatively New,Semi-Furnished,3.88,Low,Mid Floor
house,sector 3,0.92,4,1,0,East,603.0,0,Moderately Old,Unfurnished,4.38,Low,Low Floor
house,sector 4,1.1,4,4,3+,West,1800.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 6,0.75,4,4,2,East,480.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 4,1.25,2,3,0,East,160.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 10,4.25,4,3,2,North-East,2367.0,0,Moderately Old,Unfurnished,4.75,Low,Low Floor
house,sector 3,0.37,1,1,1,East,480.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 54,5.7,4,4,0,East,2906.28,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 70,2.1,3,2,1,East,667.0,0,New Property,Unfurnished,4.25,Low,Mid Floor
house,sohna road road,1.2,1,4,3+,West,538.0,0,Old Property,Unfurnished,4.25,Low,Mid Floor
house,sector 28,4.5,4,4,0,East,3875.04,0,Relatively New,Unfurnished,4.75,Low,Mid Floor
house,sector 17,3.0,4,4,0,East,3000.0,0,Old Property,Unfurnished,3.5,Low,Low Floor
house,sector 48,8.5,4,6,3,North,3240.0,1,Old Property,Unfurnished,4.25,Low,Mid Floor
house,sector 12,6.0,4,6,2,North-East,1778.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 8,0.82,2,4,0,East,891.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 105,1.15,3,2,1,East,3889.0,0,Moderately Old,Unfurnished,4.0,Low,Low Floor
house,sector 67,1.85,3,3,3,East,278.0,0,Moderately Old,Unfurnished,4.12,Low,Low Floor
house,sector 63,8.5,6,6,3+,East,3132.0,0,Under Construction,Unfurnished,4.25,Low,Mid Floor
house,sector 43,5.75,4,4,2,North,2798.64,1,Relatively New,Semi-Furnished,5.0,Medium,Mid Floor
house,sector 53,4.65,5,5,3+,East,2646.0,0,Moderately Old,Furnished,4.5,Low,Low Floor
house,sector 9,0.6,3,3,1,East,558.0,0,Relatively New,Unfurnished,4.75,Low,Low Floor
house,sector 13,4.5,4,5,2,East,4950.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 24,3.2,14,14,3+,West,4860.0,0,Relatively New,Semi-Furnished,4.5,Low,Mid Floor
house,sector 4,0.6,3,3,1,East,513.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 104,1.95,3,5,3+,East,920.0,0,Moderately Old,Unfurnished,4.0,Low,Low Floor
house,sector 13,1.25,3,6,2,South-East,1035.0,0,Old Property,Unfurnished,4.0,Low,Mid Floor
house,sector 109,6.1,5,6,3+,North-East,2430.0,1,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,manesar,2.0,3,1,0,North,1337.0,0,Moderately Old,Unfurnished,3.88,Low,Mid Floor
house,sector 28,2.1,2,8,3+,South-East,900.0,0,Moderately Old,Furnished,4.5,Low,Mid Floor
house,sector 89,1.25,3,3,2,East,1423.0,0,Relatively New,Unfurnished,4.0,Low,Low Floor
house,sector 50,11.5,5,6,0,North-West,3240.0,0,Moderately Old,Unfurnished,5.0,Low,Low Floor
house,sector 13,0.9,2,4,3,North-West,785.0,1,Moderately Old,Unfurnished,4.0,Low,Mid Floor
house,sector 4,0.75,2,4,3,East,640.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 105,1.3,3,3,1,North,1125.0,0,Moderately Old,Unfurnished,4.0,Low,Low Floor
house,sector 104,0.48,2,2,1,North-East,795.0,0,New Property,Unfurnished,3.88,Low,Low Floor
house,sector 3,0.68,5,3,0,East,1755.0,0,Moderately Old,Unfurnished,4.38,Low,Low Floor
house,sector 3,1.5,7,2,0,West,1980.0,0,Moderately Old,Unfurnished,4.38,Low,Low Floor
house,sector 105,1.3,3,3,1,East,1125.0,0,Moderately Old,Unfurnished,4.0,Low,Low Floor
house,sector 9,0.6,2,2,1,North-East,558.0,0,Moderately Old,Unfurnished,4.75,Low,Low Floor
house,sector 14,6.5,4,4,3+,South-West,3150.0,0,Moderately Old,Unfurnished,4.5,Low,Low Floor
house,sector 15,1.07,2,2,1,East,900.0,1,Old Property,Unfurnished,4.12,Low,Low Floor
house,sector 11,2.1,2,6,3+,East,1215.0,0,Relatively New,Unfurnished,4.25,Low,Mid Floor
house,sector 31,4.6,2,2,2,East,1426.0,0,Moderately Old,Unfurnished,4.75,Low,Low Floor
house,sector 3 phase 2,1.0,3,4,2,East,900.0,0,Relatively New,Unfurnished,3.88,Low,Low Floor
house,sector 69,2.95,4,3,2,North,1800.0,0,New Property,Semi-Furnished,4.0,Medium,Mid Floor
house,sector 31,4.6,2,4,3+,East,1460.0,0,Old Property,Unfurnished,4.75,Low,Mid Floor
house,sector 9,0.35,2,2,1,South-East,360.0,0,Old Property,Unfurnished,4.25,Low,Low Floor
house,sector 24,10.0,8,10,3+,West,5199.012,0,Old Property,Unfurnished,4.5,Low,Low Floor
house,sector 2,5.2,4,5,2,North-East,5200.0,0,Moderately Old,Unfurnished,4.75,Low,Low Floor
house,sector 4,0.4,1,1,0,East,450.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 104,0.62,3,3,1,East,900.0,0,Moderately Old,Semi-Furnished,3.88,Low,Low Floor
house,sector 4,0.5,2,3,2,West,540.0,0,Old Property,Unfurnished,4.25,Low,Mid Floor
house,sector 4,0.92,1,4,3,East,603.0,0,Moderately Old,Unfurnished,4.25,Low,Mid Floor
house,sector 17,3.5,2,6,3+,North-West,1722.2399999999998,0,Old Property,Unfurnished,5.0,Low,Mid Floor
house,sector 4,0.8,5,4,3,East,1314.0,0,Relatively New,Unfurnished,4.25,Low,Mid Floor
house,sohna road,1.5,2,3,2,North,1053.0,0,New Property,Furnished,4.25,Low,Low Floor
house,sector 103,2.25,3,5,3+,South,3534.0,0,Relatively New,Unfurnished,4.0,Low,Mid Floor
house,sector 25,13.5,5,6,3+,North-East,3618.0,0,Old Property,Furnished,5.0,Low,Mid Floor
house,sector 12,1.7,1,1,1,East,1800.0,1,Old Property,Unfurnished,3.88,Low,Low Floor
house,sector 7,0.45,3,2,1,North-West,900.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 105,1.2,3,2,1,North-West,1186.0,0,Old Property,Unfurnished,4.0,Low,Low Floor
house,sector 15,1.8,4,3,1,North-East,1800.0,0,Old Property,Unfurnished,4.12,Low,Low Floor
house,sector 67,1.5,5,3,2,East,200.0,0,New Property,Unfurnished,4.12,Low,Low Floor
house,sector 2,0.35,2,2,0,North-East,600.0,0,New Property,Unfurnished,4.0,Low,Low Floor
house,sector 3,0.55,2,2,1,South-East,810.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 4,0.4,1,1,1,East,432.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
house,sector 67,3.0,4,4,0,North-East,2800.0,0,Moderately Old,Unfurnished,4.12,Low,Mid Floor
house,sector 105,0.4275,3,3,3,East,1050.0,0,Relatively New,Unfurnished,4.0,Low,Low Floor
house,sector 8,0.32,2,3,1,North-East,450.0,0,Relatively New,Unfurnished,4.25,Low,Low Floor
house,sector 4,0.47,2,1,1,East,587.0,0,Moderately Old,Unfurnished,4.25,Low,Low Floor
