property_type,sector,price_per_sqft,bedRoom,bathroom,balcony,servant room,age_category,furnishing_type,combined_rating,dist_cyber_city_km,luxury_category,floor_category,price
0.0,85.0,5979.0,2,2,2.0,0,3.0,2.0,4,16.990726505283792,2.0,2.0,0.855
0.0,88.0,5221.0,2,2,2.0,0,3.0,2.0,4,16.678635298845226,1.0,2.0,0.685
0.0,81.0,9046.0,3,4,4.0,1,3.0,2.0,4,9.6830758001837,2.0,2.0,2.03
0.0,88.0,4857.0,3,4,3.0,1,3.0,0.0,3,16.678635298845226,1.0,2.0,0.799
0.0,94.0,6789.0,2,2,3.0,0,3.0,2.0,4,17.784613471274927,1.0,2.0,0.645
0.0,87.0,5771.0,3,3,2.0,0,3.0,2.0,3,15.606419725807001,1.0,0.0,1.01
0.0,94.0,4951.0,4,5,2.0,1,1.0,2.0,4,17.784613471274927,2.0,2.0,1.27
0.0,86.0,6747.0,2,2,2.0,0,0.0,0.0,4,15.577472593050006,0.0,2.0,0.84
0.0,88.0,7350.0,3,4,3.0,1,0.0,0.0,4,16.678635298845226,2.0,2.0,1.77
0.0,71.0,8350.0,4,4,2.0,0,3.0,2.0,4,12.058742283544236,2.0,1.0,1.68
0.0,71.0,8409.0,4,4,1.0,0,3.0,2.0,4,12.058742283544236,2.0,0.0,1.66
0.0,71.0,8861.0,3,3,2.0,0,3.0,2.0,4,12.058742283544236,2.0,1.0,1.4
0.0,84.0,10926.0,3,4,4.0,1,3.0,1.0,4,18.239734168866327,2.0,0.0,2.29
0.0,94.0,6244.0,3,3,4.0,1,3.0,2.0,4,17.784613471274927,2.0,2.0,1.21
0.0,96.0,4237.0,3,3,2.0,0,3.0,2.0,4,19.438662025225774,1.0,1.0,0.5
0.0,79.0,5306.0,2,2,2.0,0,3.0,2.0,4,16.16370147099269,2.0,2.0,0.7120000000000001
0.0,67.0,15190.0,4,4,4.0,1,3.0,2.0,4,10.356984533706918,2.0,1.0,3.0
0.0,94.0,6838.0,3,3,4.0,0,3.0,2.0,4,17.784613471274927,2.0,0.0,1.2
0.0,75.0,10545.0,3,3,3.0,1,0.0,2.0,4,10.518733742236972,2.0,1.0,3.25
0.0,100.0,6143.0,2,2,4.0,0,0.0,0.0,4,10.315343042261606,0.0,2.0,0.9
0.0,100.0,6185.0,3,3,4.0,0,3.0,2.0,4,10.315343042261606,0.0,2.0,1.07
0.0,88.0,7317.0,2,2,3.0,0,3.0,0.0,4,16.678635298845226,0.0,0.0,1.2
0.0,88.0,7646.0,4,5,4.0,1,3.0,2.0,4,16.678635298845226,0.0,1.0,2.15
0.0,71.0,8731.0,4,4,1.0,0,3.0,2.0,4,12.058742283544236,2.0,0.0,1.72
0.0,71.0,8843.0,3,3,1.0,0,3.0,2.0,4,12.058742283544236,2.0,0.0,1.36
0.0,71.0,8883.0,4,4,1.0,0,3.0,2.0,4,12.058742283544236,2.0,0.0,1.75
0.0,71.0,8883.0,4,4,1.0,0,3.0,2.0,4,12.058742283544236,2.0,0.0,1.75
0.0,71.0,8967.0,3,3,1.0,0,3.0,2.0,4,12.058742283544236,2.0,0.0,1.38
0.0,71.0,8227.0,3,3,1.0,0,3.0,0.0,4,12.058742283544236,2.0,0.0,1.29
0.0,71.0,8676.0,3,3,1.0,0,3.0,2.0,4,12.058742283544236,2.0,0.0,1.37
0.0,71.0,8413.0,3,3,1.0,0,3.0,0.0,4,12.058742283544236,2.0,0.0,1.32
0.0,71.0,8447.0,3,3,1.0,0,3.0,0.0,4,12.058742283544236,2.0,0.0,1.3
0.0,89.0,6736.0,3,3,3.0,1,0.0,0.0,4,17.99082227512503,0.0,0.0,1.3
0.0,89.0,7776.0,3,3,1.0,0,3.0,2.0,5,17.99082227512503,0.0,0.0,1.5
0.0,71.0,8358.0,4,4,2.0,0,3.0,2.0,4,12.058742283544236,2.0,1.0,1.68
0.0,71.0,8872.0,3,3,2.0,0,3.0,2.0,4,12.058742283544236,2.0,0.0,1.4
0.0,89.0,7895.0,3,3,1.0,0,3.0,2.0,5,17.99082227512503,1.0,0.0,1.5
0.0,10.0,7752.0,3,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.5
0.0,10.0,5980.0,2,2,1.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.36
0.0,75.0,6693.0,4,5,4.0,1,0.0,2.0,4,10.518733742236972,0.0,2.0,3.1
0.0,98.0,5647.0,2,2,1.0,0,3.0,0.0,4,19.467363206073667,2.0,2.0,0.31
0.0,96.0,5354.0,3,3,3.0,0,3.0,2.0,4,19.438662025225774,2.0,1.0,0.71
0.0,86.0,8214.0,3,3,1.0,0,0.0,0.0,4,15.577472593050006,2.0,2.0,1.15
0.0,86.0,7500.0,3,2,2.0,0,0.0,0.0,4,15.577472593050006,2.0,1.0,1.05
0.0,64.0,11667.0,3,3,3.0,0,3.0,0.0,4,9.325542058746992,1.0,0.0,2.1
0.0,10.0,5828.0,2,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,1.0,0.285
0.0,10.0,5675.0,2,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,0.0,0.2775
0.0,10.0,5624.0,2,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,0.0,0.275
0.0,10.0,5726.0,2,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.28
0.0,6.0,6528.0,1,1,1.0,0,3.0,2.0,4,9.988958745407531,1.0,2.0,0.235
0.0,10.0,6490.0,2,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.355
0.0,10.0,7907.0,3,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.51
0.0,10.0,6399.0,2,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.35
0.0,10.0,5828.0,2,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,0.0,0.285
0.0,10.0,6581.0,2,2,2.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.36
0.0,67.0,12121.0,3,3,3.0,1,3.0,0.0,4,10.356984533706918,2.0,1.0,2.0
0.0,68.0,9768.0,4,4,3.0,1,3.0,2.0,3,11.333973268769041,1.0,2.0,2.7
0.0,67.0,16234.0,3,4,3.0,1,0.0,2.0,5,10.356984533706918,0.0,0.0,4.94
0.0,71.0,8706.0,4,4,2.0,0,3.0,0.0,4,12.058742283544236,2.0,2.0,1.75
0.0,94.0,4854.0,4,5,2.0,1,3.0,2.0,4,17.784613471274927,0.0,2.0,1.25
0.0,94.0,4907.0,3,4,3.0,1,3.0,2.0,4,17.784613471274927,2.0,2.0,0.92
0.0,94.0,5253.0,4,5,2.0,1,3.0,2.0,4,17.784613471274927,2.0,2.0,1.3
0.0,71.0,12863.0,2,2,1.0,0,3.0,0.0,4,12.058742283544236,2.0,2.0,0.62
0.0,71.0,8000.0,4,5,4.0,1,3.0,0.0,4,12.058742283544236,0.0,2.0,1.92
0.0,58.0,8333.0,4,4,3.0,0,3.0,0.0,4,7.763932572686242,1.0,2.0,2.0
0.0,73.0,8333.0,4,5,4.0,1,3.0,0.0,3,12.87125291025613,1.0,1.0,2.0
0.0,2.0,3067.0,3,4,3.0,1,3.0,2.0,4,24.68171523417974,1.0,2.0,0.75
0.0,88.0,7683.0,3,4,3.0,1,3.0,0.0,4,16.678635298845226,1.0,1.0,1.85
0.0,95.0,6339.0,2,2,4.0,0,3.0,0.0,4,19.432123901520796,1.0,2.0,0.89
0.0,88.0,5896.0,3,4,2.0,1,3.0,0.0,4,16.678635298845226,1.0,2.0,1.25
0.0,5.0,12707.0,3,3,3.0,0,3.0,0.0,4,11.688077620313686,1.0,2.0,2.15
0.0,69.0,12650.0,3,3,4.0,1,3.0,0.0,4,12.360901540268934,0.0,0.0,3.05
0.0,69.0,12946.0,3,3,3.0,0,3.0,0.0,4,12.360901540268934,0.0,1.0,2.65
0.0,84.0,6667.0,2,2,3.0,0,3.0,2.0,3,18.239734168866327,2.0,2.0,0.49
0.0,73.0,10997.0,3,3,3.0,0,3.0,2.0,4,12.87125291025613,2.0,0.0,1.82
0.0,84.0,6803.0,2,2,3.0,0,3.0,2.0,3,18.239734168866327,2.0,2.0,0.5
0.0,79.0,5049.0,3,3,3.0,0,3.0,0.0,4,16.16370147099269,1.0,0.0,0.92
0.0,73.0,8462.0,3,4,3.0,1,3.0,1.0,4,12.87125291025613,0.0,1.0,1.65
0.0,73.0,7586.0,2,2,2.0,0,3.0,2.0,4,12.87125291025613,1.0,2.0,1.1
0.0,73.0,7844.0,3,3,3.0,1,3.0,2.0,4,12.87125291025613,1.0,2.0,1.55
0.0,73.0,8772.0,3,3,2.0,0,3.0,2.0,4,12.87125291025613,1.0,1.0,1.25
0.0,73.0,8658.0,4,4,3.0,0,3.0,2.0,4,12.87125291025613,1.0,1.0,1.6
0.0,73.0,8519.0,2,2,3.0,0,3.0,2.0,4,12.87125291025613,1.0,2.0,1.15
0.0,73.0,8205.0,3,3,3.0,1,3.0,2.0,4,12.87125291025613,1.0,2.0,1.6
0.0,84.0,9524.0,4,5,4.0,1,3.0,0.0,5,18.239734168866327,2.0,0.0,4.0
0.0,84.0,8346.0,3,4,4.0,1,3.0,0.0,5,18.239734168866327,0.0,0.0,2.22
0.0,84.0,9419.0,4,5,2.0,1,3.0,0.0,5,18.239734168866327,2.0,2.0,3.0
0.0,85.0,5924.0,2,2,2.0,0,3.0,0.0,4,16.990726505283792,2.0,0.0,1.0
0.0,65.0,19499.0,5,7,3.0,1,3.0,0.0,4,9.6830758001837,0.0,2.0,10.75
0.0,65.0,19488.0,4,6,3.0,1,3.0,0.0,4,9.6830758001837,0.0,0.0,9.14
0.0,65.0,19514.0,4,6,3.0,1,3.0,2.0,4,9.6830758001837,0.0,0.0,8.35
0.0,2.0,3559.0,3,3,4.0,1,0.0,2.0,4,24.68171523417974,1.0,1.0,0.73
0.0,2.0,3652.0,3,4,3.0,1,0.0,2.0,4,24.68171523417974,1.0,2.0,0.95
0.0,2.0,3840.0,2,2,3.0,0,0.0,2.0,4,24.68171523417974,1.0,2.0,0.48
0.0,2.0,3323.0,3,3,4.0,1,0.0,2.0,4,24.68171523417974,1.0,2.0,0.86
0.0,2.0,3129.0,3,3,4.0,1,0.0,2.0,4,24.68171523417974,1.0,1.0,0.81
0.0,69.0,14167.0,3,3,3.0,0,3.0,0.0,4,12.360901540268934,1.0,1.0,2.9
0.0,74.0,7400.0,1,1,2.0,0,3.0,0.0,4,11.703579620081992,1.0,1.0,0.37
0.0,74.0,8429.0,2,2,1.0,0,0.0,2.0,4,11.703579620081992,2.0,2.0,0.59
0.0,74.0,10000.0,2,2,1.0,0,3.0,2.0,4,11.703579620081992,2.0,2.0,0.6
0.0,74.0,8222.0,1,1,2.0,0,3.0,2.0,4,11.703579620081992,1.0,1.0,0.37
0.0,10.0,6589.0,2,2,4.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.9
0.0,73.0,14249.0,3,5,3.0,1,3.0,2.0,4,12.87125291025613,2.0,2.0,1.66
0.0,94.0,7334.0,4,4,4.0,1,0.0,2.0,4,17.784613471274927,1.0,0.0,2.0
0.0,73.0,14384.0,3,5,3.0,1,0.0,2.0,4,12.87125291025613,2.0,2.0,1.67
0.0,73.0,8462.0,2,2,2.0,0,3.0,2.0,4,12.87125291025613,2.0,2.0,1.1
0.0,73.0,8205.0,3,5,3.0,1,3.0,2.0,4,12.87125291025613,2.0,2.0,1.6
0.0,73.0,7926.0,2,2,3.0,0,3.0,2.0,4,12.87125291025613,2.0,2.0,1.07
0.0,71.0,8756.0,4,4,2.0,0,3.0,2.0,4,12.058742283544236,2.0,2.0,1.76
0.0,71.0,9823.0,3,3,2.0,0,3.0,2.0,4,12.058742283544236,2.0,2.0,1.55
0.0,1.0,9483.0,4,5,4.0,1,1.0,2.0,4,9.007287461251584,0.0,0.0,5.5
0.0,99.0,5599.0,2,2,1.0,0,3.0,2.0,4,12.749467120010372,1.0,2.0,0.271
0.0,99.0,4745.0,2,2,1.0,0,3.0,2.0,3,12.749467120010372,1.0,2.0,0.261
0.0,5.0,9874.0,2,2,2.0,0,3.0,2.0,4,11.688077620313686,2.0,1.0,1.25
0.0,5.0,9772.0,3,4,4.0,1,3.0,2.0,4,11.688077620313686,1.0,2.0,2.1
0.0,9.0,6859.0,2,2,4.0,0,3.0,2.0,4,9.080697225898227,1.0,1.0,0.95
0.0,9.0,6643.0,2,2,4.0,0,3.0,2.0,4,9.080697225898227,0.0,1.0,0.92
0.0,9.0,7102.0,3,4,4.0,1,3.0,2.0,4,9.080697225898227,0.0,2.0,1.25
0.0,9.0,9255.0,2,2,4.0,0,1.0,2.0,4,9.080697225898227,0.0,1.0,0.87
0.0,9.0,6818.0,3,4,4.0,1,3.0,2.0,4,9.080697225898227,0.0,2.0,1.2
0.0,39.0,8889.0,2,2,3.0,0,3.0,2.0,3,11.022736662002515,0.0,2.0,0.8
0.0,39.0,5537.0,3,3,4.0,0,3.0,2.0,3,11.022736662002515,0.0,2.0,0.98
0.0,17.0,10345.0,2,2,2.0,0,3.0,2.0,4,7.296451285525138,1.0,2.0,1.32
0.0,58.0,6750.0,3,3,3.0,0,2.0,0.0,4,7.763932572686242,2.0,2.0,1.35
0.0,15.0,11695.0,4,5,4.0,1,3.0,2.0,4,6.211211068500834,2.0,2.0,3.45
0.0,84.0,9023.0,3,4,4.0,1,1.0,0.0,5,18.239734168866327,0.0,2.0,2.4
0.0,84.0,12013.0,4,4,4.0,1,1.0,1.0,4,18.239734168866327,0.0,2.0,3.45
0.0,84.0,10553.0,3,3,4.0,1,3.0,1.0,4,18.239734168866327,0.0,0.0,2.25
0.0,39.0,7176.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,1.0,1.25
0.0,39.0,7186.0,3,3,4.0,1,3.0,2.0,4,11.022736662002515,1.0,1.0,1.43
0.0,39.0,7232.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,1.0,1.27
0.0,39.0,7186.0,3,3,4.0,1,3.0,2.0,4,11.022736662002515,1.0,1.0,1.43
0.0,39.0,8929.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,1.0,1.25
0.0,39.0,7236.0,3,3,4.0,1,3.0,2.0,4,11.022736662002515,1.0,1.0,1.44
0.0,39.0,7204.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,1.0,1.27
0.0,39.0,5405.0,3,4,3.0,1,3.0,2.0,4,11.022736662002515,1.0,2.0,1.1
0.0,39.0,5385.0,4,5,3.0,1,3.0,2.0,4,11.022736662002515,1.0,2.0,1.4
0.0,39.0,5455.0,3,4,3.0,1,3.0,2.0,4,11.022736662002515,1.0,2.0,0.99
0.0,39.0,5450.0,2,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,2.0,0.86
0.0,39.0,5399.0,3,4,3.0,1,3.0,2.0,4,11.022736662002515,1.0,2.0,0.98
0.0,39.0,5387.0,2,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,2.0,0.85
0.0,39.0,8981.0,4,3,3.0,0,3.0,0.0,4,11.022736662002515,1.0,0.0,1.79
0.0,39.0,8255.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,0.0,1.5
0.0,39.0,8079.0,4,3,3.0,1,3.0,2.0,4,11.022736662002515,1.0,0.0,1.77
0.0,39.0,8283.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,0.0,1.5
0.0,39.0,8107.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,0.0,1.49
0.0,39.0,8215.0,4,3,3.0,1,3.0,2.0,4,11.022736662002515,1.0,0.0,1.8
0.0,88.0,6344.0,2,2,2.0,0,3.0,2.0,4,16.678635298845226,1.0,0.0,1.06
0.0,88.0,6433.0,2,2,3.0,0,3.0,2.0,4,16.678635298845226,1.0,0.0,1.14
0.0,87.0,7588.0,2,2,1.0,0,3.0,1.0,4,15.606419725807001,2.0,2.0,0.365
0.0,87.0,7039.0,2,2,1.0,0,3.0,0.0,4,15.606419725807001,2.0,1.0,0.34
0.0,87.0,5832.0,2,2,1.0,0,3.0,2.0,4,15.606419725807001,2.0,2.0,0.34
0.0,87.0,7277.0,2,2,1.0,0,3.0,2.0,4,15.606419725807001,2.0,2.0,0.35
0.0,88.0,6402.0,2,2,3.0,0,3.0,2.0,4,16.678635298845226,1.0,0.0,1.05
0.0,50.0,7818.0,3,3,2.0,0,2.0,0.0,4,9.85228261520027,0.0,1.0,1.72
0.0,73.0,7949.0,3,5,3.0,1,3.0,2.0,4,12.87125291025613,0.0,2.0,1.55
0.0,73.0,7692.0,3,5,3.0,1,3.0,0.0,4,12.87125291025613,0.0,2.0,1.5
0.0,58.0,9535.0,4,4,3.0,1,3.0,0.0,4,7.763932572686242,1.0,2.0,2.05
0.0,58.0,8612.0,3,2,3.0,0,3.0,0.0,4,7.763932572686242,2.0,2.0,2.11
0.0,73.0,8138.0,2,2,3.0,0,1.0,2.0,4,12.87125291025613,2.0,2.0,1.18
0.0,73.0,11500.0,2,2,3.0,0,1.0,2.0,4,12.87125291025613,2.0,2.0,1.15
0.0,73.0,8401.0,3,3,4.0,1,1.0,2.0,4,12.87125291025613,2.0,2.0,1.66
0.0,73.0,8502.0,3,3,4.0,1,1.0,2.0,4,12.87125291025613,0.0,2.0,1.68
0.0,11.0,16859.0,3,4,2.0,1,3.0,2.0,4,10.594295381059624,1.0,0.0,3.95
0.0,65.0,13926.0,2,2,3.0,0,1.0,0.0,4,9.6830758001837,1.0,0.0,2.1
0.0,73.0,8300.0,3,3,4.0,1,1.0,2.0,4,12.87125291025613,2.0,2.0,1.64
0.0,73.0,8553.0,3,3,4.0,1,1.0,2.0,4,12.87125291025613,0.0,2.0,1.69
0.0,67.0,18287.0,3,3,3.0,1,0.0,0.0,5,10.356984533706918,2.0,0.0,6.15
0.0,67.0,18139.0,3,3,3.0,1,0.0,0.0,5,10.356984533706918,0.0,0.0,6.1
0.0,85.0,10338.0,3,3,4.0,0,3.0,1.0,4,16.990726505283792,0.0,2.0,1.59
0.0,79.0,5400.0,3,4,4.0,1,3.0,0.0,4,16.16370147099269,0.0,2.0,1.08
0.0,79.0,5383.0,3,4,4.0,1,3.0,0.0,4,16.16370147099269,0.0,2.0,1.09
0.0,73.0,9140.0,2,2,2.0,0,3.0,0.0,4,12.87125291025613,2.0,2.0,0.85
0.0,11.0,16859.0,3,5,2.0,1,1.0,2.0,4,10.594295381059624,0.0,0.0,3.95
0.0,11.0,14611.0,3,3,2.0,0,1.0,2.0,4,10.594295381059624,0.0,0.0,2.5
0.0,58.0,7885.0,4,4,4.0,0,3.0,0.0,4,7.763932572686242,2.0,2.0,2.05
0.0,58.0,8167.0,4,4,4.0,0,3.0,0.0,4,7.763932572686242,2.0,1.0,2.45
0.0,58.0,7500.0,3,3,4.0,1,3.0,0.0,4,7.763932572686242,2.0,2.0,1.5
0.0,54.0,7632.0,3,3,4.0,0,3.0,0.0,4,6.491042593237041,2.0,2.0,1.45
0.0,88.0,7317.0,2,2,3.0,0,3.0,0.0,4,16.678635298845226,0.0,2.0,1.2
0.0,67.0,14545.0,3,3,3.0,1,3.0,0.0,4,10.356984533706918,1.0,2.0,2.4
0.0,84.0,11726.0,3,3,2.0,1,3.0,1.0,4,18.239734168866327,0.0,0.0,2.5
0.0,86.0,9012.0,3,3,3.0,1,3.0,0.0,4,15.577472593050006,0.0,2.0,1.55
0.0,86.0,9263.0,3,3,3.0,1,3.0,0.0,4,15.577472593050006,0.0,2.0,1.76
0.0,86.0,9263.0,3,3,3.0,1,3.0,0.0,4,15.577472593050006,0.0,2.0,1.76
0.0,83.0,6189.0,3,4,2.0,0,0.0,2.0,3,18.634993017884206,2.0,2.0,1.4
0.0,83.0,5705.0,3,3,3.0,1,0.0,2.0,3,18.634993017884206,2.0,2.0,1.1
0.0,84.0,11492.0,3,3,2.0,1,3.0,0.0,4,18.239734168866327,0.0,2.0,2.45
0.0,60.0,17560.0,3,4,1.0,1,0.0,0.0,5,8.951707106587179,0.0,0.0,3.8
0.0,56.0,24689.0,3,4,3.0,1,3.0,1.0,5,6.238294193827314,0.0,0.0,5.75
0.0,56.0,24558.0,4,5,4.0,1,0.0,1.0,4,6.238294193827314,0.0,0.0,10.0
0.0,31.0,23091.0,3,4,4.0,1,3.0,0.0,5,2.3586610749369834,0.0,0.0,6.2
0.0,86.0,9211.0,3,3,3.0,1,3.0,0.0,4,15.577472593050006,0.0,2.0,1.75
0.0,84.0,11257.0,3,3,2.0,1,3.0,1.0,4,18.239734168866327,0.0,2.0,2.4
0.0,86.0,9211.0,3,3,3.0,1,3.0,0.0,4,15.577472593050006,0.0,2.0,1.75
0.0,83.0,6189.0,3,4,2.0,1,0.0,2.0,3,18.634993017884206,2.0,2.0,1.4
0.0,98.0,544.0,1,1,1.0,0,3.0,2.0,4,19.467363206073667,1.0,0.0,0.175
0.0,98.0,5464.0,1,1,1.0,0,3.0,2.0,4,19.467363206073667,2.0,2.0,0.2
0.0,74.0,7407.0,3,3,3.0,0,3.0,0.0,3,11.703579620081992,1.0,2.0,1.2
0.0,5.0,10370.0,2,2,3.0,0,3.0,0.0,4,11.688077620313686,1.0,2.0,1.26
0.0,6.0,7486.0,3,3,4.0,0,3.0,2.0,4,9.988958745407531,2.0,0.0,1.34
0.0,7.0,7937.0,4,4,4.0,1,1.0,2.0,4,9.444756665310383,1.0,0.0,2.5
0.0,15.0,12542.0,4,5,4.0,1,3.0,0.0,4,6.211211068500834,0.0,0.0,3.7
0.0,2.0,4000.0,3,2,2.0,0,0.0,2.0,4,24.68171523417974,1.0,2.0,0.6
0.0,87.0,6407.0,4,4,4.0,1,3.0,2.0,4,15.606419725807001,2.0,0.0,2.2
0.0,56.0,23333.0,4,6,4.0,1,0.0,0.0,4,6.238294193827314,2.0,0.0,7.0
0.0,7.0,8254.0,4,4,4.0,1,3.0,2.0,4,9.444756665310383,2.0,0.0,2.6
0.0,61.0,19174.0,3,4,3.0,1,1.0,0.0,5,10.334704847328963,1.0,0.0,5.8
0.0,73.0,9231.0,3,3,4.0,0,1.0,0.0,4,12.87125291025613,1.0,2.0,1.8
0.0,77.0,9831.0,2,2,2.0,0,1.0,0.0,4,12.066951512075823,0.0,0.0,1.4
0.0,88.0,7290.0,4,4,4.0,1,3.0,0.0,4,16.678635298845226,1.0,2.0,2.05
0.0,88.0,6720.0,2,3,3.0,0,3.0,2.0,4,16.678635298845226,1.0,2.0,1.17
0.0,89.0,8191.0,3,3,1.0,0,3.0,0.0,5,17.99082227512503,0.0,0.0,1.58
0.0,94.0,8117.0,3,3,3.0,0,3.0,2.0,4,17.784613471274927,0.0,2.0,1.25
0.0,98.0,5745.0,3,2,1.0,0,3.0,0.0,4,19.467363206073667,2.0,2.0,0.37
0.0,98.0,5901.0,3,2,1.0,0,3.0,0.0,4,19.467363206073667,2.0,1.0,0.38
0.0,98.0,5829.0,2,2,1.0,0,3.0,0.0,4,19.467363206073667,2.0,2.0,0.32
0.0,98.0,5738.0,2,2,1.0,0,3.0,0.0,4,19.467363206073667,2.0,2.0,0.315
0.0,98.0,5464.0,1,1,1.0,0,3.0,2.0,4,19.467363206073667,1.0,2.0,0.2
0.0,98.0,5601.0,1,1,1.0,0,3.0,2.0,4,19.467363206073667,1.0,1.0,0.205
0.0,85.0,7176.0,3,5,4.0,1,3.0,0.0,3,16.990726505283792,2.0,2.0,1.22
0.0,87.0,9643.0,3,3,3.0,0,3.0,2.0,5,15.606419725807001,2.0,2.0,1.35
0.0,74.0,8607.0,2,2,1.0,0,3.0,0.0,4,11.703579620081992,1.0,2.0,0.55
0.0,96.0,5359.0,4,4,2.0,1,3.0,2.0,4,19.438662025225774,2.0,0.0,1.12
0.0,96.0,5348.0,4,4,3.0,1,3.0,2.0,4,19.438662025225774,2.0,2.0,1.1
0.0,96.0,5239.0,3,3,2.0,0,3.0,2.0,4,19.438662025225774,2.0,0.0,0.68
0.0,96.0,5219.0,4,3,3.0,1,3.0,2.0,4,19.438662025225774,2.0,0.0,1.19
0.0,5.0,8929.0,2,2,1.0,0,3.0,2.0,4,11.688077620313686,2.0,2.0,0.475
0.0,12.0,10351.0,4,4,4.0,1,3.0,0.0,4,8.234325662834179,0.0,2.0,2.95
0.0,23.0,6262.0,2,2,3.0,0,0.0,2.0,4,5.5611513518299125,2.0,0.0,0.98
0.0,23.0,8073.0,3,4,4.0,1,0.0,2.0,4,5.5611513518299125,2.0,2.0,1.55
0.0,23.0,7138.0,2,2,3.0,0,0.0,2.0,4,5.5611513518299125,2.0,1.0,1.01
0.0,23.0,7889.0,3,4,4.0,1,0.0,2.0,4,5.5611513518299125,2.0,2.0,1.51
0.0,23.0,7865.0,3,3,4.0,0,0.0,2.0,4,5.5611513518299125,2.0,2.0,1.4
0.0,23.0,8281.0,3,4,4.0,1,0.0,2.0,4,5.5611513518299125,2.0,0.0,1.59
0.0,23.0,8633.0,1,2,2.0,0,0.0,2.0,4,5.5611513518299125,2.0,2.0,0.562
0.0,5.0,9307.0,3,4,4.0,1,3.0,0.0,4,11.688077620313686,0.0,0.0,2.0
0.0,5.0,10800.0,3,4,4.0,1,3.0,0.0,4,11.688077620313686,0.0,2.0,1.35
0.0,5.0,8444.0,3,3,4.0,1,3.0,2.0,4,11.688077620313686,0.0,1.0,1.9
0.0,5.0,11333.0,3,4,4.0,1,3.0,0.0,4,11.688077620313686,0.0,2.0,1.7
0.0,9.0,7419.0,3,3,3.0,1,3.0,0.0,4,9.080697225898227,0.0,0.0,1.15
0.0,87.0,5820.0,3,3,4.0,0,0.0,0.0,3,15.606419725807001,2.0,0.0,1.1
0.0,5.0,7879.0,3,3,3.0,1,3.0,0.0,4,11.688077620313686,2.0,2.0,1.3
0.0,60.0,16934.0,4,5,3.0,1,3.0,0.0,5,8.951707106587179,1.0,0.0,4.85
0.0,60.0,16000.0,2,2,1.0,0,3.0,0.0,5,8.951707106587179,1.0,2.0,2.2
0.0,11.0,9259.0,3,3,3.0,1,3.0,2.0,4,10.594295381059624,0.0,1.0,1.25
0.0,11.0,7738.0,3,3,4.0,1,3.0,0.0,4,10.594295381059624,0.0,2.0,1.55
0.0,5.0,10259.0,3,3,4.0,0,1.0,2.0,4,11.688077620313686,0.0,0.0,1.9
0.0,96.0,8020.0,3,4,4.0,1,3.0,0.0,5,19.438662025225774,0.0,2.0,1.6
0.0,68.0,14286.0,4,5,4.0,1,3.0,0.0,4,11.333973268769041,1.0,2.0,3.0
0.0,60.0,16000.0,2,2,2.0,0,3.0,2.0,5,8.951707106587179,1.0,2.0,2.2
0.0,16.0,10726.0,4,6,4.0,1,3.0,0.0,4,7.403877093236538,0.0,0.0,5.2
0.0,31.0,13225.0,3,4,3.0,1,2.0,0.0,4,2.3586610749369834,2.0,2.0,2.35
0.0,67.0,14025.0,4,4,4.0,1,3.0,1.0,4,10.356984533706918,0.0,2.0,2.77
0.0,67.0,16364.0,3,3,3.0,1,3.0,0.0,4,10.356984533706918,2.0,2.0,2.7
0.0,67.0,14242.0,3,3,3.0,1,3.0,0.0,4,10.356984533706918,2.0,2.0,2.35
0.0,67.0,14127.0,4,4,4.0,1,3.0,1.0,4,10.356984533706918,0.0,1.0,2.79
0.0,67.0,13939.0,3,4,3.0,1,3.0,1.0,4,10.356984533706918,0.0,2.0,2.3
0.0,58.0,8750.0,3,4,4.0,0,2.0,0.0,4,7.763932572686242,0.0,2.0,2.1
0.0,58.0,10385.0,3,2,2.0,0,2.0,2.0,4,7.763932572686242,0.0,1.0,1.35
0.0,7.0,9911.0,3,4,4.0,1,3.0,0.0,4,9.444756665310383,0.0,2.0,2.23
0.0,11.0,9905.0,4,4,4.0,1,3.0,2.0,4,10.594295381059624,2.0,2.0,2.08
